CustomerID,Age,Gender,AnnualIncome,TotalPurchases,AvgTransactionValue,VisitsPerMonth,OnlineUser,MembershipLevel,Churned
11491,21,Female,548943,3,4286.32,10,1,Platinum,1
11492,43,Other,713223,4,37628.64,17,1,Platinum,0
11493,46,Male,1523921,38,7299.43,12,0,Bronze,0
11494,62,Other,1120243,12,5264.35,12,0,Silver,0
11495,51,Male,1390283,19,28215.11,16,0,Gold,0
11496,40,Other,1782828,10,20750.79,5,0,Silver,1
11497,54,Female,621001,1,35840.54,16,0,Bronze,1
11498,28,Female,212336,17,24504.66,17,1,Gold,1
11499,23,Female,1063907,16,21439.13,15,1,Platinum,0
11500,35,Other,1669204,9,21447.37,13,0,Silver,1
11501,38,Male,1048182,9,43632.26,8,0,Silver,0
11502,59,Male,2125656,9,19942.71,2,1,Silver,1
11503,53,Female,628670,12,16869.84,8,1,Platinum,0
11504,58,Female,1049104,41,17125.19,10,0,Bronze,1
11505,55,Female,489372,15,10071.06,7,0,Platinum,1
11506,51,Female,214429,2,43076.24,10,0,Platinum,0
11507,34,Male,1332870,11,7587.55,4,0,Bronze,1
11508,54,Other,1432663,11,45457.95,11,0,Bronze,1
11509,42,Other,1074506,8,14388.35,9,0,Platinum,1
11510,55,Other,1043810,32,45001.51,4,1,Bronze,1
11511,29,Other,237310,6,39603.79,3,1,Silver,0
11512,40,Female,399899,20,29224.78,11,1,Gold,1
11513,59,Female,628472,39,33572.66,3,1,Bronze,0
11514,39,Female,407500,35,16494.45,18,0,Gold,0
11515,38,Other,299862,8,28839.16,19,1,Silver,0
11516,44,Female,1220498,49,14832.42,14,1,Bronze,1
11517,48,Female,1562148,43,20292.96,11,0,Platinum,0
11518,23,Male,567968,34,38303.73,2,1,Platinum,0
11519,44,Male,991841,19,12423.45,2,0,Silver,0
11520,57,Female,1291014,7,41990.65,2,0,Bronze,1
11521,51,Male,441482,31,18981.38,10,1,Platinum,1
11522,29,Male,985372,18,26748.85,15,1,Bronze,0
11523,62,Female,2261439,40,47115.44,12,1,Gold,0
11524,24,Female,912222,14,34158.4,11,0,Platinum,1
11525,27,Female,2060966,39,32386.52,17,1,Silver,0
11526,62,Female,1455950,36,35666.9,18,0,Platinum,1
11527,34,Other,2000266,17,45930.13,14,1,Silver,0
11528,43,Other,537766,37,12651.13,17,0,Silver,1
11529,38,Female,1750531,44,30778.09,15,1,Gold,1
11530,45,Male,281948,9,20199.57,12,1,Gold,1
11531,63,Female,1848655,20,889.21,16,0,Silver,0
11532,19,Female,1815270,45,6527.45,6,1,Platinum,0
11533,60,Male,1289100,28,16452.1,2,1,Silver,1
11534,18,Other,2451556,20,28380.5,2,0,Bronze,1
11535,68,Female,2407312,41,44109.3,16,1,Bronze,0
11536,53,Female,1395412,36,39618.37,2,1,Platinum,1
11537,68,Other,1931499,27,27800.68,8,0,Platinum,0
11538,43,Other,680891,8,3971.36,7,1,Gold,1
11539,46,Male,1416018,32,14509.54,1,0,Bronze,1
11540,38,Other,768933,1,18525.42,4,1,Silver,0
11541,28,Other,584903,17,31199.34,11,1,Silver,0
11542,57,Other,981608,9,3526.7,7,0,Bronze,1
11543,28,Male,1334077,20,26650.62,18,1,Bronze,0
11544,53,Other,1366026,45,45102.79,4,0,Gold,1
11545,66,Other,1968407,32,35360.0,17,0,Bronze,0
11546,56,Male,1527676,2,39914.72,11,1,Gold,1
11547,57,Other,1131398,32,34179.28,11,0,Platinum,0
11548,52,Other,2276664,45,10567.48,11,1,Platinum,0
11549,51,Male,1740710,9,5791.05,15,0,Bronze,1
11550,64,Female,1789573,30,41525.69,14,1,Bronze,1
11551,41,Male,2466898,20,34866.57,17,1,Bronze,1
11552,39,Other,1767043,38,28880.56,2,0,Bronze,1
11553,22,Other,300025,1,9707.36,18,1,Silver,1
11554,50,Other,1399728,5,30286.24,16,1,Silver,1
11555,53,Male,1743992,35,1856.69,12,1,Platinum,0
11556,64,Other,2481636,36,6206.3,10,0,Silver,1
11557,37,Other,2159484,1,15800.94,16,1,Bronze,1
11558,36,Male,390043,14,22353.79,3,1,Gold,1
11559,52,Female,2205789,9,6292.06,8,0,Platinum,1
11560,69,Female,967128,30,6261.03,2,1,Bronze,0
11561,60,Other,515104,24,36376.91,1,0,Silver,1
11562,34,Male,634368,4,28615.05,14,0,Gold,1
11563,62,Other,2120773,14,26826.98,4,1,Gold,0
11564,60,Male,2083145,25,22785.99,4,0,Silver,0
11565,51,Male,1367498,4,48834.19,9,1,Bronze,1
11566,26,Female,716576,25,2775.07,3,1,Gold,0
11567,43,Female,1688204,10,9277.17,5,1,Gold,1
11568,19,Male,1554596,35,32481.14,1,0,Silver,0
11569,26,Other,1333009,7,7077.37,19,0,Gold,0
11570,26,Female,2370856,42,29592.23,1,1,Gold,0
11571,57,Other,731149,13,28517.73,10,1,Gold,0
11572,34,Female,438366,4,48558.96,12,0,Platinum,0
11573,18,Female,524058,43,44204.31,10,1,Bronze,1
11574,42,Other,1312464,36,47294.0,2,0,Bronze,1
11575,60,Female,1065718,14,5946.04,16,0,Silver,0
11576,57,Female,413596,18,43446.98,8,1,Bronze,0
11577,59,Other,268515,8,6715.81,14,1,Gold,0
11578,42,Female,616740,32,31756.73,15,1,Bronze,1
11579,56,Female,1413013,27,36087.88,16,0,Platinum,1
11580,52,Female,2093884,42,8294.42,11,0,Gold,1
11581,20,Other,1141208,37,31743.17,12,0,Gold,0
11582,67,Male,388929,23,2907.29,2,0,Platinum,1
11583,54,Other,2260035,7,14875.32,4,1,Platinum,0
11584,61,Male,1864005,12,46081.58,3,0,Bronze,0
11585,61,Female,2253780,25,8835.04,9,1,Bronze,0
11586,68,Male,1613110,3,3543.92,18,0,Bronze,0
11587,47,Other,1607576,26,22350.81,19,0,Platinum,1
11588,55,Other,2101209,4,42575.72,7,1,Bronze,1
11589,51,Female,222995,42,4110.62,4,0,Silver,0
11590,29,Male,1078752,36,17970.11,6,1,Bronze,0
11591,36,Female,1853005,15,45018.81,19,0,Platinum,0
11592,54,Female,2249079,32,6172.33,1,1,Platinum,0
11593,61,Other,1912355,29,15740.22,16,0,Silver,0
11594,66,Male,641168,10,38987.5,11,0,Gold,0
11595,34,Male,889197,21,27297.59,4,1,Silver,1
11596,27,Male,1952813,16,41666.96,18,1,Platinum,1
11597,66,Male,699471,47,5846.29,5,1,Gold,1
11598,64,Female,2080695,19,46051.54,6,0,Silver,0
11599,29,Female,955027,29,46765.12,2,0,Silver,1
11600,33,Other,1285852,18,8019.06,12,0,Gold,1
11601,41,Female,1807387,44,1983.61,9,0,Silver,1
11602,36,Female,689858,16,49495.12,12,0,Gold,1
11603,25,Other,210514,1,24267.9,13,0,Bronze,1
11604,48,Other,2344608,48,28732.15,17,1,Gold,0
11605,38,Other,2304385,2,30910.47,5,0,Silver,0
11606,34,Female,1511822,15,39546.52,13,0,Bronze,0
11607,40,Female,1096977,39,40655.8,13,1,Platinum,1
11608,54,Other,828373,28,9938.08,10,1,Platinum,0
11609,33,Other,833389,1,12060.85,15,1,Platinum,1
11610,23,Other,1357260,5,43878.6,15,1,Silver,0
11611,25,Female,1575520,42,41030.02,18,1,Bronze,1
11612,42,Female,2238170,22,30995.68,18,0,Gold,1
11613,35,Male,2163853,36,49736.55,2,0,Platinum,0
11614,42,Female,1187886,46,36838.64,11,1,Platinum,0
11615,29,Female,327602,13,11027.09,13,1,Bronze,1
11616,32,Female,2161328,1,42378.21,11,0,Bronze,1
11617,43,Other,1550093,16,20912.21,4,1,Bronze,0
11618,58,Female,393691,41,2096.79,15,0,Silver,0
11619,62,Other,2494160,22,16274.64,11,0,Bronze,1
11620,43,Male,481383,32,38248.5,18,1,Gold,0
11621,64,Male,1390064,16,48022.25,16,0,Gold,0
11622,49,Other,748694,15,14023.98,10,0,Platinum,0
11623,27,Other,1761023,46,12551.86,12,0,Gold,0
11624,33,Other,2203146,42,28311.74,13,0,Bronze,1
11625,24,Female,679969,12,40640.69,9,1,Gold,1
11626,34,Male,882346,1,37402.33,13,1,Platinum,1
11627,40,Other,1204411,17,28129.96,6,1,Silver,0
11628,43,Female,1001123,41,31680.07,6,1,Gold,1
11629,38,Male,400919,28,12332.32,11,1,Platinum,1
11630,39,Female,399542,7,21798.94,19,0,Platinum,0
11631,24,Male,1920342,9,12991.67,11,0,Bronze,0
11632,31,Female,2019833,22,44255.57,10,0,Platinum,1
11633,32,Male,2150500,26,5893.96,15,0,Gold,1
11634,24,Male,1093061,12,34083.11,13,1,Platinum,0
11635,26,Female,1423045,7,13236.07,8,1,Platinum,0
11636,68,Other,847601,46,23936.2,5,0,Bronze,0
11637,65,Male,2136983,47,15180.82,2,1,Bronze,0
11638,25,Other,1604568,15,16365.29,16,0,Gold,0
11639,67,Female,960956,38,13241.53,13,0,Platinum,1
11640,40,Other,363543,21,37713.81,19,1,Silver,1
11641,46,Other,571557,14,18476.08,9,1,Platinum,1
11642,35,Other,699964,2,36399.94,15,1,Silver,1
11643,48,Other,2351365,8,22966.68,6,0,Gold,0
11644,47,Other,999458,45,27498.13,8,1,Bronze,0
11645,69,Male,205435,6,27301.39,14,0,Gold,1
11646,56,Male,339565,37,48799.85,5,1,Bronze,0
11647,52,Male,1120267,37,18543.0,17,0,Bronze,1
11648,35,Female,2328650,33,10621.9,7,1,Platinum,1
11649,59,Other,1087977,41,45616.06,9,0,Platinum,1
11650,56,Male,760113,6,8989.51,16,0,Bronze,1
11651,34,Female,1527654,26,41770.82,18,1,Silver,1
11652,31,Male,1942115,39,7765.68,13,0,Silver,1
11653,48,Male,2339934,41,33038.6,18,1,Platinum,0
11654,41,Other,647628,37,7781.88,10,1,Gold,0
11655,52,Female,1309137,14,46177.37,1,1,Silver,1
11656,61,Other,664535,37,28380.91,18,0,Bronze,1
11657,62,Other,1740808,8,16664.91,19,1,Platinum,1
11658,51,Male,1548894,39,7274.04,2,0,Platinum,0
11659,20,Other,2157686,13,18748.25,4,1,Bronze,0
11660,54,Female,256572,13,35339.5,11,1,Gold,0
11661,60,Other,2096424,40,19432.06,3,0,Bronze,1
11662,57,Other,2333221,43,12530.88,9,0,Gold,0
11663,43,Other,937550,28,28997.25,10,1,Platinum,1
11664,40,Male,1012802,18,21065.75,2,0,Gold,0
11665,61,Female,1998954,19,8540.57,7,1,Bronze,1
11666,56,Male,2160350,38,7953.2,15,0,Platinum,1
11667,32,Male,982533,32,35460.86,19,0,Silver,1
11668,66,Male,1129090,22,48741.19,10,1,Platinum,0
11669,21,Male,587902,2,11884.78,14,0,Bronze,0
11670,46,Male,2171402,13,38725.49,4,1,Bronze,0
11671,39,Female,2100302,23,4654.05,11,1,Platinum,1
11672,42,Other,1852332,25,19264.32,3,0,Platinum,1
11673,30,Male,884659,28,25482.4,17,1,Platinum,0
11674,35,Male,639717,11,13656.72,7,0,Gold,0
11675,50,Female,912494,33,26620.05,11,0,Silver,1
11676,33,Female,1390897,24,44165.94,18,1,Gold,1
11677,62,Other,2441105,2,47238.57,14,0,Bronze,0
11678,59,Female,1520307,30,5297.68,14,1,Platinum,1
11679,61,Other,1093441,17,13810.74,6,1,Gold,0
11680,19,Male,681127,40,48962.96,9,0,Gold,0
11681,52,Male,1125337,34,13739.79,3,0,Bronze,1
11682,59,Other,1759366,38,34727.56,17,1,Gold,0
11683,51,Female,1295589,22,12896.65,12,1,Bronze,0
11684,47,Other,841629,5,18011.37,4,1,Gold,1
11685,30,Female,1114217,48,9806.57,16,0,Silver,0
11686,30,Male,1395402,40,42858.12,10,0,Bronze,0
11687,35,Female,831872,16,44167.64,7,1,Silver,1
11688,49,Other,278113,13,15056.55,10,0,Gold,1
11689,49,Other,2121792,26,41232.41,7,1,Silver,0
11690,52,Male,367809,31,18104.61,18,0,Silver,0
11691,56,Female,1759764,39,5221.27,9,1,Silver,1
11692,63,Female,1739219,48,37976.4,18,1,Gold,1
11693,69,Female,486268,23,29943.38,17,1,Bronze,0
11694,46,Male,595412,48,13936.81,11,1,Gold,0
11695,66,Female,296651,12,12874.09,1,1,Gold,0
11696,46,Other,1495125,14,48788.48,17,1,Gold,0
11697,61,Female,285395,18,43166.3,4,0,Bronze,1
11698,33,Male,2069085,27,40546.98,4,1,Platinum,1
11699,61,Female,565837,28,6662.48,14,1,Gold,1
11700,64,Female,1333859,18,37832.81,9,1,Gold,1
11701,27,Other,1293060,16,10962.65,13,1,Bronze,0
11702,47,Female,388726,16,48876.23,16,1,Platinum,1
11703,42,Other,1688332,13,2888.83,1,0,Platinum,0
11704,56,Other,414223,29,17801.28,3,1,Platinum,0
11705,37,Male,1365975,9,21603.8,19,1,Platinum,1
11706,22,Other,2139893,26,41262.88,8,1,Bronze,1
11707,18,Other,2195457,28,38381.27,18,1,Bronze,0
11708,47,Male,1213071,41,18937.11,6,0,Platinum,1
11709,66,Other,1429221,13,28408.35,6,0,Silver,0
11710,20,Male,898093,36,41829.08,5,1,Bronze,0
11711,62,Female,1886090,9,1204.52,12,1,Silver,1
11712,31,Male,823538,47,40168.25,9,0,Silver,0
11713,47,Other,487906,14,47360.73,9,1,Platinum,1
11714,67,Male,1938268,12,1893.61,17,0,Platinum,1
11715,21,Other,1384592,32,2565.38,19,1,Gold,1
11716,35,Female,2345977,38,17422.35,17,0,Silver,0
11717,54,Male,2311029,3,4662.15,16,0,Gold,1
11718,42,Female,2426217,16,24120.02,12,1,Platinum,0
11719,65,Other,832731,20,36516.92,3,1,Silver,1
11720,18,Other,561756,32,28474.89,14,1,Bronze,0
11721,63,Female,2414826,23,10062.67,17,1,Gold,0
11722,32,Male,2221363,17,32844.12,16,0,Platinum,0
11723,26,Male,717257,16,34337.27,12,0,Silver,0
11724,32,Other,596474,38,46642.56,2,1,Platinum,0
11725,66,Female,1500457,8,7595.81,8,0,Gold,1
11726,41,Female,231629,19,34709.11,12,1,Platinum,0
11727,21,Male,1155083,30,45597.93,16,1,Platinum,1
11728,29,Male,1402606,34,25227.74,8,1,Bronze,1
11729,54,Male,1681257,14,18281.44,16,0,Platinum,1
11730,54,Female,2251933,22,8786.25,10,1,Silver,1
11731,60,Male,1718367,44,43379.31,15,0,Silver,0
11732,23,Male,2219712,17,19894.04,4,1,Bronze,1
11733,56,Other,462199,15,46266.66,15,0,Silver,1
11734,63,Male,1337273,48,42433.59,4,0,Platinum,1
11735,41,Male,2113207,32,19019.0,11,0,Platinum,1
11736,28,Female,1404966,13,28823.54,6,0,Silver,1
11737,30,Female,233734,21,1650.55,4,1,Gold,1
11738,51,Other,413299,49,13382.1,9,0,Platinum,0
11739,42,Male,342728,40,35600.56,9,0,Silver,0
11740,24,Other,871253,33,33992.17,3,1,Platinum,0
11741,69,Female,1753185,27,17862.46,5,0,Platinum,1
11742,21,Other,1206152,35,40487.82,15,1,Bronze,1
11743,25,Female,893812,16,12021.05,9,0,Silver,1
11744,37,Other,1917202,28,23225.15,2,1,Platinum,0
11745,46,Other,1631907,34,23784.77,3,0,Gold,1
11746,68,Male,1789804,47,17238.59,12,0,Silver,1
11747,62,Other,852168,1,47746.91,16,0,Gold,0
11748,63,Male,1021247,41,34925.2,5,0,Silver,1
11749,27,Male,2346449,48,27098.21,10,1,Gold,0
11750,60,Male,2357259,31,25672.6,15,0,Gold,1
11751,51,Male,492552,36,8217.02,14,1,Silver,1
11752,43,Other,2230290,44,18797.69,14,1,Bronze,1
11753,58,Female,1395055,33,33736.83,13,1,Bronze,0
11754,66,Female,1408957,33,46251.14,16,1,Silver,1
11755,20,Female,2237998,39,40878.26,8,0,Platinum,0
11756,23,Other,1341766,18,15229.37,8,0,Silver,1
11757,22,Male,976644,23,21867.64,17,0,Silver,0
11758,22,Female,2265167,23,4421.0,17,0,Platinum,1
11759,64,Other,724658,15,5377.96,3,0,Silver,0
11760,40,Male,1624932,26,23670.45,1,0,Silver,0
11761,66,Female,986918,30,26651.9,17,1,Platinum,1
11762,26,Male,2058770,25,13422.15,16,1,Platinum,0
11763,52,Female,203196,45,32246.3,17,0,Bronze,0
11764,37,Female,1749648,16,35258.02,2,0,Gold,0
11765,66,Female,2135573,39,15166.07,14,0,Gold,1
11766,59,Male,2111357,48,37993.71,7,1,Bronze,0
11767,52,Other,1670017,45,10518.56,19,0,Bronze,1
11768,67,Male,2215470,14,27349.29,1,0,Gold,0
11769,35,Female,1058811,17,40272.77,17,0,Bronze,0
11770,34,Male,1364650,12,26989.35,10,1,Silver,0
11771,41,Other,1867108,29,45425.75,6,1,Bronze,0
11772,20,Male,1981336,32,3207.51,7,0,Bronze,1
11773,49,Other,824588,24,29539.2,6,1,Bronze,1
11774,52,Other,2354327,13,28219.25,5,1,Bronze,0
11775,55,Male,1350127,20,33119.56,2,1,Gold,1
11776,30,Female,1005408,15,41720.32,18,0,Platinum,1
11777,64,Other,2414904,4,36374.9,17,0,Gold,0
11778,42,Male,493257,34,39577.05,7,1,Gold,0
11779,26,Other,2019456,28,14654.19,19,1,Platinum,0
11780,21,Female,1788265,2,19558.62,7,1,Gold,0
11781,31,Male,2178964,47,31450.82,7,0,Silver,0
11782,54,Male,1464008,30,27807.04,16,1,Platinum,0
11783,51,Male,2462638,26,48066.86,12,1,Silver,1
11784,28,Female,1582212,47,9585.67,15,0,Gold,0
11785,58,Other,1459112,26,17758.54,15,1,Gold,0
11786,20,Male,1325269,20,28765.94,11,1,Platinum,0
11787,45,Other,2062870,42,43437.8,2,0,Gold,1
11788,46,Other,2433414,28,46488.62,3,1,Bronze,0
11789,26,Female,1843063,20,17001.01,19,1,Silver,1
11790,20,Male,2140374,11,3635.29,15,1,Silver,1
11791,42,Other,204331,10,21254.5,16,1,Bronze,1
11792,51,Male,1765976,23,19898.9,1,0,Platinum,0
11793,29,Male,412854,37,49328.41,15,0,Platinum,1
11794,59,Female,750049,41,21723.74,12,0,Bronze,0
11795,26,Male,989694,19,15494.43,7,1,Bronze,0
11796,32,Male,1753416,45,18459.26,7,0,Silver,0
11797,57,Other,980080,18,20027.24,11,0,Bronze,0
11798,42,Female,2481696,49,41130.56,11,1,Bronze,1
11799,22,Male,1333243,27,4326.44,17,0,Bronze,0
11800,28,Other,204677,6,16030.4,3,1,Gold,1
11801,51,Female,404580,10,48326.03,16,1,Bronze,1
11802,41,Female,330334,2,7909.19,5,1,Gold,0
11803,32,Other,563581,24,37207.29,2,0,Silver,0
11804,55,Other,2275996,38,18012.76,7,0,Silver,1
11805,25,Other,1168121,28,29214.74,10,1,Platinum,1
11806,22,Other,2252109,28,5247.54,5,0,Silver,0
11807,65,Other,1833012,45,15528.66,15,1,Platinum,0
11808,43,Male,2081934,39,25192.99,12,0,Gold,0
11809,35,Male,758745,2,11815.52,10,0,Bronze,1
11810,23,Female,766819,46,27230.94,17,0,Silver,0
11811,54,Male,394243,5,11222.04,11,0,Bronze,0
11812,65,Male,1761021,11,32610.0,8,0,Platinum,0
11813,30,Male,457231,10,45246.41,15,1,Gold,0
11814,45,Other,817423,43,4548.79,2,0,Silver,1
11815,22,Female,790642,2,11065.82,17,0,Bronze,1
11816,30,Female,837031,15,42267.82,6,0,Platinum,0
11817,34,Female,2203369,39,31688.21,13,0,Bronze,1
11818,67,Female,1806756,41,4211.83,8,0,Silver,0
11819,57,Male,1450844,37,24471.6,11,1,Bronze,1
11820,62,Male,1116094,7,10725.0,15,1,Gold,1
11821,49,Other,295057,20,10195.09,13,1,Silver,0
11822,46,Female,1286985,34,47050.07,18,0,Platinum,0
11823,68,Male,446889,35,38148.61,18,0,Silver,0
11824,20,Male,2446609,34,34902.66,17,1,Platinum,0
11825,57,Other,1665088,22,12174.76,13,1,Platinum,1
11826,51,Other,2153574,31,6193.1,3,1,Silver,0
11827,57,Other,1075584,23,43580.38,7,1,Platinum,0
11828,44,Male,1274958,19,592.21,12,0,Silver,0
11829,30,Male,2373827,4,19588.39,4,1,Gold,0
11830,62,Other,281238,24,14097.34,11,0,Gold,0
11831,50,Female,1242536,20,28647.7,14,1,Bronze,0
11832,23,Other,1943227,39,12750.27,18,0,Gold,1
11833,41,Other,786470,28,15766.91,7,0,Platinum,0
11834,36,Other,377216,39,42546.98,5,0,Bronze,1
11835,33,Other,654988,17,30278.48,16,1,Bronze,0
11836,57,Male,2376512,19,7540.42,11,0,Silver,1
11837,45,Female,323662,48,36405.64,3,0,Bronze,1
11838,50,Other,2018352,35,10610.72,16,1,Silver,1
11839,65,Female,836438,32,21820.35,11,1,Bronze,0
11840,58,Female,1680175,47,32436.38,10,1,Gold,1
11841,30,Female,2029484,46,13814.9,2,1,Silver,0
11842,60,Other,1867690,47,19390.11,16,1,Platinum,1
11843,62,Male,2132656,46,36787.23,17,1,Bronze,0
11844,42,Other,425121,39,46914.17,10,0,Gold,0
11845,59,Female,2169036,35,26603.48,18,0,Gold,1
11846,53,Female,1022922,30,795.56,12,1,Silver,0
11847,44,Male,2274722,17,17121.65,8,1,Silver,1
11848,55,Other,1304188,42,20112.13,3,0,Silver,1
11849,24,Female,1546879,47,17156.93,3,0,Platinum,0
11850,22,Male,1131310,29,21982.56,6,0,Platinum,1
11851,60,Female,411463,6,31743.51,2,1,Platinum,0
11852,62,Male,1867788,17,6320.06,3,0,Bronze,1
11853,68,Male,468602,17,13849.74,17,0,Platinum,0
11854,48,Other,862213,14,25530.11,9,1,Silver,0
11855,40,Female,1551197,24,15983.99,4,1,Gold,0
11856,59,Other,742608,37,49556.94,2,1,Gold,1
11857,27,Female,2391306,40,21742.14,9,0,Silver,0
11858,49,Other,293476,39,43529.02,14,1,Platinum,0
11859,60,Female,314560,32,44856.54,11,0,Platinum,0
11860,47,Other,1120707,36,41849.55,2,0,Silver,0
11861,56,Male,1549987,37,2630.84,2,1,Gold,0
11862,48,Female,1069241,48,47403.01,5,0,Bronze,0
11863,35,Female,749656,14,6698.51,7,1,Gold,0
11864,53,Male,1694475,27,2009.86,4,1,Platinum,0
11865,19,Other,2297953,19,20894.17,14,1,Gold,0
11866,31,Female,2026629,31,9973.31,2,1,Platinum,1
11867,30,Female,1724061,46,9454.57,12,0,Gold,0
11868,46,Other,291679,9,14604.63,10,1,Silver,0
11869,29,Male,1964239,38,12645.76,1,0,Platinum,0
11870,56,Other,1539083,17,34334.33,19,0,Bronze,1
11871,19,Other,1410368,19,9582.83,16,1,Bronze,0
11872,49,Other,1940081,44,27292.98,15,0,Silver,0
11873,30,Female,812236,4,49325.4,14,1,Gold,1
11874,63,Male,377476,48,21789.41,9,1,Silver,1
11875,44,Male,1399217,11,32201.09,15,1,Silver,1
11876,66,Other,2032942,22,48477.77,7,0,Bronze,0
11877,58,Female,2453962,4,7140.66,4,1,Bronze,0
11878,34,Other,1124276,17,21104.77,18,1,Platinum,0
11879,57,Female,1268307,8,42554.56,8,0,Platinum,0
11880,48,Female,2482321,46,46635.59,12,1,Platinum,1
11881,51,Female,2131441,34,30181.43,15,1,Silver,1
11882,41,Female,465033,11,7428.0,15,1,Silver,0
11883,62,Male,733857,31,45103.14,17,1,Platinum,1
11884,52,Female,2122201,11,8969.99,2,1,Bronze,0
11885,65,Female,1333768,38,17838.03,12,1,Bronze,0
11886,23,Other,1335730,21,18962.75,3,0,Gold,0
11887,36,Other,1356649,46,22530.39,7,1,Platinum,0
11888,47,Male,1468470,30,39571.24,6,1,Silver,1
11889,24,Other,1824508,10,40166.58,14,1,Gold,1
11890,27,Female,2116749,26,36066.86,5,1,Gold,0
11891,58,Other,1042329,27,1399.8,4,0,Gold,0
11892,49,Male,1393582,8,28372.8,15,1,Platinum,1
11893,51,Other,1733286,39,37450.4,7,0,Platinum,1
11894,45,Other,1088976,8,22397.87,3,1,Platinum,0
11895,32,Male,1791570,8,47263.32,13,1,Bronze,1
11896,47,Male,374588,34,41243.38,10,0,Gold,1
11897,54,Female,1730332,16,32016.31,2,0,Bronze,1
11898,46,Other,324746,41,3402.53,12,1,Platinum,0
11899,39,Female,744719,13,32721.61,12,1,Bronze,1
11900,21,Other,1948071,23,45605.51,19,1,Bronze,1
11901,37,Other,1233290,12,19158.44,19,1,Silver,1
11902,49,Female,631231,27,41955.19,3,1,Platinum,1
11903,53,Other,955398,22,15864.11,6,1,Gold,1
11904,67,Other,681438,32,28634.13,2,0,Platinum,0
11905,21,Other,2452201,49,32526.69,13,1,Bronze,1
11906,44,Male,774120,27,33996.35,9,1,Platinum,1
11907,34,Female,2075939,2,44162.7,13,1,Platinum,1
11908,29,Male,1458542,45,11960.73,14,0,Silver,1
11909,39,Female,1320780,33,13339.77,19,0,Silver,0
11910,34,Female,2342936,26,35290.84,11,0,Platinum,0
11911,27,Other,1504140,28,9106.53,14,1,Silver,0
11912,18,Female,813794,19,23374.24,16,0,Bronze,1
11913,39,Male,1988702,43,1295.71,10,1,Bronze,1
11914,43,Male,1791711,5,7306.67,16,1,Bronze,0
11915,35,Male,1828853,33,34038.67,2,1,Silver,0
11916,67,Female,2258721,20,37448.84,16,1,Platinum,0
11917,31,Male,2160391,30,6031.36,14,1,Bronze,0
11918,64,Female,663144,45,11617.16,18,1,Gold,0
11919,46,Male,2161921,8,5215.55,6,1,Bronze,0
11920,29,Male,1399029,38,21840.62,7,0,Platinum,1
11921,53,Female,1099751,17,6567.97,13,0,Bronze,1
11922,52,Male,517817,44,22033.61,2,0,Gold,0
11923,69,Other,2320100,1,36685.28,15,1,Bronze,1
11924,29,Female,259072,3,34264.42,17,0,Bronze,1
11925,24,Female,1906422,46,14238.89,13,1,Platinum,0
11926,46,Female,2363843,26,33786.0,7,0,Bronze,0
11927,28,Other,207086,31,46407.29,1,0,Bronze,1
11928,50,Female,589962,8,17571.96,3,1,Silver,1
11929,23,Male,792141,43,16657.22,18,0,Platinum,1
11930,64,Male,1001680,46,28700.5,7,1,Platinum,0
11931,32,Male,2059234,8,12501.44,17,0,Platinum,1
11932,49,Female,1142529,35,32683.47,12,0,Platinum,0
11933,68,Male,963210,39,41663.41,16,0,Bronze,0
11934,28,Female,1787138,28,23128.13,10,1,Gold,1
11935,40,Male,2286172,4,34071.51,16,1,Gold,0
11936,43,Other,1565265,16,32698.71,18,0,Silver,0
11937,51,Other,315981,13,2221.68,15,0,Bronze,0
11938,63,Other,2463457,20,9415.79,11,1,Platinum,1
11939,51,Other,216304,5,44708.44,18,0,Platinum,1
11940,46,Female,1522014,37,46962.94,6,0,Gold,1
11941,21,Male,488569,20,39087.85,1,1,Silver,0
11942,34,Other,924071,24,46086.03,7,0,Bronze,1
11943,52,Female,602641,36,15515.59,12,0,Silver,0
11944,30,Other,817752,34,12611.24,4,1,Bronze,1
11945,58,Other,1162494,45,19399.72,10,1,Silver,0
11946,56,Female,1715538,48,3050.5,2,1,Silver,1
11947,32,Female,2103303,34,40550.62,9,1,Platinum,1
11948,46,Male,855362,19,49213.52,10,0,Gold,0
11949,46,Male,2392848,17,41254.26,11,1,Platinum,0
11950,28,Other,870608,5,27882.27,14,1,Gold,1
11951,69,Other,1844173,25,14975.51,3,0,Silver,1
11952,49,Male,1169224,18,10125.59,1,1,Bronze,0
11953,19,Male,267421,8,18393.92,7,1,Platinum,1
11954,64,Female,436436,27,33448.39,4,0,Bronze,0
11955,31,Male,1723659,15,22518.96,7,1,Platinum,0
11956,37,Male,1551332,45,46722.77,16,1,Platinum,0
