Size,Bedrooms,Bathrooms,Garage,Age,DistanceToCity,CrimeRate,SchoolRating,Price
1356,4,2,0,31,8.52,2.73,3,61.45
1620,3,2,1,27,1.41,2.08,7,70.99
1573,5,2,0,30,7.37,2.01,1,63.36
2577,3,2,2,7,8.16,6.83,1,97.85
1639,3,2,2,7,1.43,8.26,6,82.75
1098,2,3,1,33,0.5,7.16,2,48.96
1461,3,1,1,22,1.14,6.46,9,74.03
789,5,3,1,9,1.12,9.16,8,50.22
1467,3,1,2,36,0.5,0.58,6,73.34
1166,3,1,1,47,6.47,1.67,2,42.65
1866,2,2,0,24,2.39,4.14,5,76.37
1280,4,3,1,32,10.79,3.72,5,63.38
1453,3,2,1,44,1.45,4.18,6,58.35
1245,3,2,1,3,3.02,2.06,3,62.95
2195,5,2,2,6,5.09,1.5,6,104.01
1371,1,2,2,32,10.5,5.09,5,54.05
2233,3,3,1,1,3.72,9.28,9,101.52
1825,4,3,1,47,2.34,3.92,9,73.75
1692,3,1,2,45,10.09,0.43,6,66.0
1647,3,2,0,31,1.86,7.06,6,67.77
1657,3,3,1,4,0.5,2.91,3,86.32
728,4,2,0,45,2.94,2.45,4,40.51
1388,2,2,2,16,7.69,3.24,9,70.6
1838,4,1,1,11,0.5,7.24,7,79.83
1480,4,2,0,11,4.41,8.19,3,69.55
937,2,1,2,34,4.51,5.88,6,49.2
1479,4,3,1,20,13.19,3.22,9,71.32
2181,3,2,2,20,1.69,3.1,5,91.56
1998,3,2,0,1,1.63,1.24,3,97.88
1475,4,3,1,20,2.9,9.33,9,70.94
1880,5,1,1,14,2.21,6.38,6,87.73
1353,2,2,1,10,6.67,0.27,5,73.21
818,3,2,1,9,5.13,6.62,4,50.14
1130,3,2,2,17,7.11,4.47,8,60.4
2125,3,3,1,22,8.58,9.73,8,72.18
1390,3,3,2,30,12.82,8.19,5,55.47
1402,2,1,0,25,2.82,1.71,1,63.23
1380,3,3,0,1,20.9,7.2,5,62.68
2261,3,2,0,38,1.21,4.86,3,78.6
2150,2,3,1,6,6.27,1.87,3,91.37
2387,4,2,1,23,3.82,6.99,5,105.3
1436,4,2,2,38,8.49,5.47,2,57.59
1618,3,2,1,31,3.24,0.3,9,68.13
893,3,2,1,25,7.66,6.47,1,36.58
2090,3,2,1,22,13.31,6.35,5,77.63
1032,3,2,0,13,6.59,1.44,3,51.71
1586,2,3,0,28,7.48,3.49,7,68.66
1061,4,2,1,24,0.5,5.86,2,50.13
1264,1,4,1,30,1.15,1.39,6,65.44
1165,2,2,1,1,18.31,8.53,7,52.58
1256,1,2,1,1,5.91,0.27,9,72.22
1284,2,3,1,22,4.12,1.03,7,67.32
1280,2,2,1,46,2.29,1.16,2,56.75
1833,5,3,2,10,0.5,5.28,2,87.04
1058,3,3,0,28,2.3,6.2,7,52.91
1588,2,2,1,41,3.45,4.04,4,63.01
1987,2,2,1,34,1.19,2.89,5,80.07
1294,4,1,2,48,0.95,8.09,10,49.98
1212,3,2,0,8,3.55,0.68,8,77.4
1407,3,2,1,31,4.41,2.8,8,64.88
1971,4,3,1,29,1.37,0.39,8,92.65
1577,3,2,1,14,4.43,0.14,6,73.92
1287,3,2,0,13,11.53,3.53,7,68.86
1693,2,2,0,16,3.2,1.95,5,78.49
1059,3,4,1,21,9.74,2.68,10,65.9
1772,3,1,1,29,13.11,8.21,4,65.06
1663,3,1,0,16,0.5,1.63,6,84.61
1376,3,2,1,15,0.5,7.8,4,59.61
1164,3,4,0,7,3.23,6.75,3,61.04
1145,2,4,2,38,4.43,3.26,6,55.82
1713,2,2,1,30,2.77,5.47,5,67.9
1991,3,3,2,11,1.98,4.44,6,88.36
1245,4,2,1,32,5.12,1.28,6,71.4
1683,3,4,2,11,0.5,9.07,6,83.51
665,3,1,1,24,17.22,5.7,3,32.51
1266,3,1,1,37,1.32,8.8,5,55.6
1487,2,1,1,47,12.45,8.24,8,50.7
1136,2,2,1,17,0.58,0.8,5,63.27
1125,3,3,1,18,1.36,2.07,5,63.16
1232,2,2,0,2,1.34,1.45,6,74.44
1616,2,4,0,34,27.8,8.31,8,46.22
1425,4,2,1,4,0.5,8.62,7,77.7
604,1,1,1,34,5.1,5.28,3,19.01
651,3,2,0,26,10.19,1.04,8,51.59
1257,3,2,1,36,5.58,1.36,8,65.56
1683,3,3,1,45,2.25,8.14,7,73.81
500,3,2,2,20,15.89,9.29,6,29.22
1300,3,2,0,15,11.2,1.99,7,70.09
1289,3,2,1,27,2.85,0.11,6,71.96
2055,4,2,2,24,4.26,3.31,7,86.93
1345,4,4,1,32,17.14,0.3,8,62.79
1653,2,1,0,16,20.25,8.28,8,56.08
1556,2,3,2,42,2.99,4.92,6,63.54
647,4,2,1,29,9.4,6.42,8,40.04
1807,3,2,1,40,1.8,4.11,3,69.92
1586,3,4,2,3,2.32,3.46,3,85.1
1703,3,2,2,1,0.9,2.22,6,86.4
3070,2,2,1,8,1.17,7.71,7,122.34
666,3,1,0,30,5.35,6.96,3,33.12
2189,3,2,1,24,3.57,3.61,6,98.97
1385,2,3,0,36,1.31,3.21,2,59.73
1614,3,2,0,35,2.58,0.01,6,73.97
1481,4,3,1,4,2.34,0.64,8,99.54
1330,3,2,2,23,21.85,6.23,7,54.41
1272,2,1,2,23,9.61,5.15,5,56.38
1631,3,1,1,28,2.45,4.35,10,77.65
893,4,2,1,49,12.26,8.28,7,38.7
1800,4,4,0,44,2.1,5.04,8,76.82
1333,3,2,0,30,5.51,3.84,7,75.71
1047,2,2,0,36,17.0,1.61,10,47.23
1319,4,3,1,18,2.47,8.21,8,74.37
2002,3,3,0,22,5.7,5.76,6,75.16
1285,1,1,2,34,1.75,0.92,5,54.27
1643,3,3,1,49,1.55,6.49,7,56.3
1207,3,2,0,5,4.27,4.25,6,62.27
1803,3,1,0,5,19.38,8.11,6,61.75
1774,2,2,1,36,3.02,9.19,5,63.07
2239,3,2,2,29,13.87,6.0,5,77.17
1429,4,2,1,0,12.29,7.32,6,77.52
1767,4,2,1,7,1.46,0.57,8,97.74
1539,4,1,1,27,2.57,5.6,7,69.92
2018,5,3,1,24,5.15,7.55,3,82.47
1212,1,4,2,32,3.65,4.97,4,57.31
1798,3,3,1,37,0.5,5.94,1,73.64
1422,3,2,1,13,25.33,8.99,1,45.02
1474,4,2,1,10,6.98,1.98,4,72.15
1536,3,2,1,1,2.88,0.98,7,88.24
1600,5,1,1,29,4.81,6.91,9,79.77
1453,3,2,0,29,0.5,8.23,5,52.59
1585,4,2,1,3,3.42,8.5,6,78.09
2131,2,3,2,12,13.36,6.42,7,93.17
1894,2,2,1,6,11.35,8.33,9,83.13
1847,4,2,0,37,2.06,7.01,9,77.53
1317,1,2,2,2,3.79,0.87,2,72.61
1144,4,2,0,8,5.98,7.62,4,66.52
1882,1,2,0,13,2.08,1.79,1,82.71
1850,3,2,0,10,0.5,2.37,6,81.14
2089,3,2,1,36,3.52,3.95,7,83.56
1258,3,2,1,13,4.6,3.15,5,66.95
1408,3,1,1,18,0.5,3.22,8,78.19
844,3,3,1,7,0.5,1.69,6,63.85
1343,2,3,1,6,1.16,2.94,10,79.48
1898,2,2,1,6,2.14,0.2,1,87.58
1313,3,1,0,2,3.89,4.73,3,66.85
1756,3,3,1,2,1.74,7.69,5,81.51
1423,4,2,1,17,1.62,8.62,1,58.25
1629,3,2,1,44,10.18,8.2,7,56.54
1040,3,1,1,32,0.78,4.16,2,49.2
1534,3,2,1,36,3.42,7.3,7,65.46
500,1,3,0,27,15.27,2.88,2,39.83
1425,3,3,2,35,4.9,0.56,4,61.11
847,5,2,0,15,6.32,6.76,8,56.65
1982,4,2,0,14,2.82,6.49,9,96.89
1810,3,1,1,28,0.5,8.02,5,66.45
1686,3,1,1,17,5.19,6.16,9,79.67
2108,4,4,0,48,5.0,1.57,6,83.56
1120,3,2,2,45,0.59,8.53,5,41.93
2198,1,2,2,45,3.1,6.27,8,74.92
1872,2,3,1,18,12.34,8.08,4,69.52
1405,3,3,1,28,1.15,7.74,4,59.42
1954,5,3,1,5,3.09,2.98,7,103.27
1057,3,1,1,44,3.09,0.75,5,43.72
1170,2,1,1,49,8.32,1.77,3,48.04
1256,2,2,2,46,8.7,0.93,2,54.07
1288,4,2,2,26,7.12,2.43,7,68.98
1077,4,4,2,6,2.27,4.6,7,82.71
1989,3,2,0,26,0.5,9.07,5,81.58
1396,3,4,0,18,2.15,8.72,8,64.62
1641,1,2,0,16,5.69,7.19,5,59.25
1271,4,3,1,40,6.07,0.24,7,62.2
771,4,2,1,10,16.76,3.41,9,50.53
1608,3,4,1,4,3.02,6.82,8,73.36
735,4,1,1,1,5.0,1.29,6,62.39
1472,2,2,1,46,3.87,8.01,7,46.64
952,1,3,1,11,0.82,9.15,5,49.69
2294,2,2,2,41,3.09,3.54,6,91.45
1864,2,2,0,41,3.94,7.06,4,70.76
1542,3,4,0,10,15.05,1.48,5,74.26
2005,3,2,1,9,2.28,6.91,4,81.26
1161,3,2,1,27,19.58,0.21,1,56.81
1717,3,1,1,6,3.91,1.51,6,93.12
1579,3,3,0,13,1.39,7.1,8,79.34
1605,1,2,0,12,1.06,7.12,1,59.88
2008,3,2,1,4,0.76,6.41,3,80.66
1792,3,1,2,41,3.02,4.77,6,75.98
1615,3,2,2,7,0.5,6.75,7,79.37
838,4,1,1,49,2.94,7.74,3,37.76
1115,4,1,1,0,22.29,9.66,2,42.39
1450,4,2,2,4,5.54,8.89,6,76.54
1537,3,1,1,10,7.13,7.95,8,76.76
1047,2,1,1,42,0.63,6.95,1,35.36
2464,3,2,2,47,3.2,5.74,5,88.45
2106,2,1,1,9,1.69,1.21,7,91.01
1740,3,2,2,14,11.23,1.66,3,72.41
1528,2,1,0,38,1.0,8.2,4,54.73
1415,4,2,1,46,3.07,8.03,6,51.97
1119,2,2,2,28,4.43,6.14,9,56.95
1530,4,3,0,24,3.61,4.39,4,71.03
1603,4,2,1,47,8.87,0.26,6,71.93
1003,3,1,0,5,1.32,3.27,5,63.67
1633,4,1,2,10,2.37,4.21,8,88.19
1437,3,2,1,16,7.85,4.86,2,64.03
736,4,3,0,14,3.75,9.29,6,46.91
1155,3,2,1,15,2.57,1.09,8,70.32
1334,4,2,1,1,0.5,5.19,10,85.83
2255,3,1,1,35,7.0,3.68,7,95.73
1722,4,2,1,18,17.91,9.9,5,67.4
965,3,2,2,37,4.84,8.62,5,43.29
1694,3,2,1,49,9.71,4.39,5,59.69
881,4,3,1,20,3.64,10.0,6,48.52
1933,4,2,0,10,1.32,5.14,7,88.05
1311,3,1,2,40,0.5,1.67,8,61.6
1462,2,2,0,2,5.3,5.56,5,69.09
2030,3,2,1,33,3.4,2.26,7,94.96
985,5,2,2,17,7.62,6.36,9,59.78
941,4,2,0,14,5.93,9.37,9,60.53
1266,4,2,1,24,22.09,7.86,7,46.08
1915,1,2,0,49,3.57,2.73,6,69.86
892,3,3,1,14,2.79,2.97,6,62.61
500,3,2,1,29,1.69,0.69,3,43.98
1319,4,3,2,16,3.24,2.86,3,64.95
1720,1,2,2,17,10.31,0.93,6,71.37
1980,4,2,1,30,0.5,4.99,3,83.36
1314,3,3,1,49,19.06,7.08,6,40.6
1335,2,2,1,42,25.03,7.51,6,42.84
1961,3,3,1,17,4.55,0.6,6,99.73
752,3,3,1,34,2.01,3.4,1,37.27
1344,3,1,2,12,1.26,2.88,2,64.86
1576,2,2,1,13,1.62,1.04,3,66.18
1679,2,1,1,35,0.5,3.62,3,69.8
1296,4,4,1,17,3.22,2.99,10,88.64
1513,2,3,1,4,0.5,6.34,5,68.3
504,2,1,0,13,6.34,8.83,4,35.02
1236,3,1,1,24,2.33,4.55,2,62.07
1681,3,2,1,43,1.11,7.47,6,67.59
1107,4,2,1,38,3.94,1.46,7,56.22
1523,3,1,1,11,18.2,8.95,3,54.65
1678,4,2,1,39,5.94,1.53,9,80.04
1362,3,2,2,27,3.38,1.92,8,73.71
1568,2,1,2,34,7.5,1.06,4,64.15
1114,2,3,1,0,6.69,3.1,6,69.43
1417,3,3,0,2,11.12,5.52,6,68.76
1744,3,3,2,42,1.14,9.88,5,63.07
1562,4,3,1,49,9.79,7.93,8,57.56
1265,3,2,1,6,1.79,3.8,3,73.03
1589,3,2,0,8,14.15,5.76,5,61.61
1785,2,2,0,35,1.65,6.23,5,70.63
680,2,3,0,22,13.08,8.23,6,35.21
1963,3,3,0,23,16.59,7.36,8,64.11
1365,3,3,2,9,0.79,5.69,4,75.08
1670,3,3,1,49,18.35,6.69,3,56.37
1978,2,2,1,47,0.5,7.46,6,67.27
951,3,2,2,11,1.23,1.33,3,63.54
1216,4,2,1,18,2.94,2.0,2,65.55
1384,3,1,2,31,25.26,6.89,5,57.81
1186,3,1,2,23,3.35,8.5,4,53.77
2193,5,2,1,21,4.0,4.09,5,94.78
1157,3,2,2,2,5.93,9.8,4,62.52
1277,3,2,1,39,17.26,2.16,2,56.28
1581,2,2,0,26,7.65,4.17,6,76.51
1019,3,2,1,18,1.27,3.79,1,50.26
1341,2,2,1,8,1.8,9.3,9,68.13
1626,5,2,2,48,0.51,2.85,5,67.94
1366,4,2,1,12,5.17,4.71,7,83.54
1462,4,3,1,1,1.0,1.87,8,88.49
1288,4,2,0,35,1.49,5.21,4,61.67
894,3,2,1,28,10.95,8.57,7,39.86
1628,3,3,0,10,1.98,3.04,8,86.89
2201,4,3,1,33,4.18,8.11,4,72.85
1507,5,3,2,3,2.53,9.11,10,87.78
1590,3,2,0,3,0.5,0.73,1,86.87
1777,4,1,1,0,2.25,7.56,4,78.18
992,3,2,0,24,2.62,2.55,7,48.38
2181,3,2,0,25,11.3,1.75,3,92.17
1580,3,3,1,10,1.96,6.01,7,85.09
2152,2,2,0,22,2.38,7.06,8,89.54
1206,1,1,1,1,7.64,3.95,9,65.41
2227,2,1,0,18,7.11,0.39,6,91.77
1810,3,1,0,28,8.0,9.09,10,76.64
1721,3,2,1,39,15.37,7.31,5,56.78
1593,3,3,1,3,7.94,2.72,4,80.63
1400,5,3,0,15,2.62,4.97,6,73.91
1980,3,3,1,46,8.62,0.28,6,81.61
1556,3,2,2,36,3.55,3.39,6,68.08
713,2,2,1,26,1.63,5.23,6,42.58
1053,1,2,0,4,1.8,5.17,5,66.29
1425,4,2,1,14,1.27,2.08,6,80.22
1623,3,3,1,22,0.78,7.77,9,77.06
1477,4,2,0,48,1.02,2.99,6,67.42
1987,2,3,2,2,0.5,5.8,4,84.57
719,3,2,2,17,10.97,2.72,7,54.69
1557,3,1,2,42,13.37,4.25,5,58.86
772,2,1,2,25,4.42,2.08,8,46.84
1803,1,2,1,5,9.18,6.33,2,70.92
1462,2,3,1,43,1.01,4.26,5,62.93
1667,3,2,1,16,11.6,0.16,2,75.4
1154,2,3,2,45,3.53,0.28,2,57.77
2011,5,3,1,37,0.5,4.71,7,83.36
1916,3,2,1,41,0.76,1.83,5,73.33
1733,2,3,1,47,1.85,5.85,8,63.78
1448,2,2,2,49,0.5,4.08,6,56.62
1731,3,2,0,26,1.85,6.54,4,70.27
1217,2,3,1,19,0.5,9.52,7,55.62
1842,4,4,2,5,1.35,5.29,6,86.91
2159,5,2,1,34,1.54,7.87,7,79.23
1928,2,2,2,11,25.9,7.53,6,64.0
1208,3,1,1,47,1.34,9.22,3,38.6
1644,1,2,0,2,1.37,2.14,7,78.97
982,3,2,2,47,5.8,8.27,5,35.44
1728,3,3,0,3,9.81,9.06,6,81.48
1680,3,2,1,44,2.45,3.93,9,65.63
752,2,1,1,3,10.42,3.14,5,50.44
1035,3,2,0,3,2.08,9.52,6,49.81
1386,3,2,1,38,1.1,6.28,5,50.74
1379,2,2,1,20,2.0,3.81,2,63.91
1016,3,2,1,43,4.7,7.92,6,44.62
1655,3,3,2,1,2.29,3.04,6,92.19
1600,4,1,0,15,5.59,1.76,5,82.62
1422,2,2,0,6,1.35,5.44,5,68.54
1197,4,3,1,18,6.04,5.66,8,66.67
1919,3,2,1,42,2.13,8.26,1,61.59
2162,2,2,2,32,3.04,4.57,4,88.95
1306,3,2,0,8,4.08,8.15,8,60.76
1255,3,2,2,36,5.8,3.11,9,64.99
1696,4,2,1,16,1.36,5.75,5,72.85
1356,2,2,1,26,9.04,2.08,8,65.79
1444,3,3,0,32,6.4,3.85,3,52.61
1795,3,3,1,48,1.33,8.58,4,63.55
736,5,2,0,11,18.44,2.16,8,62.69
2027,3,1,0,44,5.47,8.1,9,68.83
1529,5,1,1,10,3.01,2.83,4,77.21
1335,4,1,2,12,0.86,0.34,2,77.54
1464,3,2,1,30,3.81,1.1,2,65.99
1484,4,1,1,12,0.9,7.46,4,74.49
807,5,2,1,37,2.81,2.62,7,53.44
2097,3,3,1,25,2.63,6.54,6,89.86
1516,3,2,2,30,6.36,6.99,6,53.13
1677,3,3,1,21,1.07,3.45,6,80.36
1880,3,3,0,5,8.63,4.75,8,82.52
1091,1,2,0,19,1.97,4.04,2,48.51
1689,2,3,1,20,2.93,9.47,7,72.06
1392,3,3,1,9,7.4,3.2,9,75.81
1838,3,2,0,18,4.91,1.83,4,77.62
649,2,2,2,34,1.84,3.66,8,49.33
1460,4,2,1,25,2.44,6.7,7,72.97
1258,4,3,1,6,1.82,6.97,1,56.82
1672,2,2,0,36,4.52,9.24,4,60.25
1688,3,1,1,7,2.02,8.82,6,75.15
1216,3,2,2,4,6.47,2.88,6,71.7
1215,5,2,2,43,4.33,4.55,6,65.24
1455,1,2,0,35,0.79,7.47,4,53.62
1141,2,3,0,27,1.86,9.17,7,54.22
1836,4,2,1,49,1.25,3.37,4,72.67
1352,4,3,1,2,2.47,4.44,5,77.46
500,4,3,1,38,3.63,8.99,5,24.37
1350,4,2,2,7,3.53,3.58,7,89.23
1084,2,1,1,14,7.02,4.81,2,34.72
847,3,3,0,26,1.05,9.05,4,37.58
1005,2,3,2,48,14.64,8.02,4,29.46
1543,2,1,0,35,2.1,2.43,3,66.24
2031,4,2,2,15,1.79,3.25,4,84.91
1625,2,2,1,25,5.78,3.53,6,69.89
1257,3,3,2,44,8.19,9.13,7,52.15
1682,4,3,0,43,2.38,9.99,7,56.9
1316,2,1,0,3,6.87,7.74,6,60.25
1222,5,3,1,11,10.76,4.84,2,61.68
1038,5,1,1,16,7.28,0.1,9,66.26
799,3,3,1,40,0.5,6.97,3,37.55
1344,2,2,2,43,8.78,3.89,7,53.17
1563,3,2,2,25,7.45,6.33,9,75.31
1461,3,1,1,30,5.53,6.07,7,64.51
1333,3,1,0,14,7.14,4.81,4,59.98
1121,3,2,1,33,19.42,9.44,5,37.89
1743,5,2,1,28,2.82,0.23,1,77.59
973,2,1,1,8,0.5,7.12,6,60.44
1810,4,1,2,13,3.09,4.1,6,87.37
1099,1,1,0,35,0.5,7.14,7,44.21
1199,3,3,0,3,1.74,6.75,1,62.67
913,4,3,0,37,4.42,0.1,8,66.77
1299,3,1,1,36,1.85,2.85,7,57.84
1890,2,2,1,23,5.78,1.89,3,82.8
1706,3,1,1,16,8.63,1.67,5,79.53
1891,4,3,0,12,2.73,7.28,6,83.26
1708,3,3,0,19,11.52,2.4,6,73.33
1058,3,2,0,16,0.5,4.75,3,59.86
1367,3,3,1,26,9.17,2.47,2,62.67
1187,5,3,0,32,8.82,5.8,7,64.82
2032,4,3,0,20,1.94,7.21,3,88.11
1021,3,2,2,16,1.77,3.31,3,59.48
1857,4,2,1,21,1.82,6.03,8,80.34
1857,3,2,1,24,8.34,8.25,6,82.04
2231,3,2,0,2,8.91,0.94,6,98.37
1336,2,2,1,26,2.0,7.11,6,62.37
1784,3,1,1,26,4.49,3.23,6,67.87
2412,3,2,0,45,0.75,1.23,6,101.19
1252,1,2,0,11,3.16,5.46,9,54.02
885,3,2,2,14,33.6,2.26,4,39.99
747,4,2,2,37,0.86,8.21,4,32.35
1785,3,3,0,19,14.74,0.43,2,82.81
746,3,3,1,21,8.69,0.99,7,49.34
1351,4,2,2,1,17.92,5.21,6,71.2
1674,1,2,0,3,0.99,5.89,3,74.62
1574,3,2,1,44,1.2,7.3,5,51.84
1670,4,1,2,12,0.5,2.59,3,86.41
1588,3,3,2,31,6.45,8.42,5,62.81
2011,3,2,1,21,5.17,9.53,9,88.39
1119,2,1,0,24,0.98,4.99,7,57.96
1229,4,3,0,26,7.83,7.61,1,46.04
1190,3,1,2,16,1.78,5.25,4,58.83
1832,4,2,2,5,0.73,0.69,1,89.61
1860,3,1,1,42,2.75,3.26,7,78.52
1680,3,1,1,15,0.5,0.87,6,87.27
1973,4,1,1,7,1.53,9.89,10,84.92
1028,3,1,1,32,2.32,2.29,7,60.08
2166,3,2,2,9,9.55,6.36,6,92.3
2109,3,3,1,33,7.86,2.84,8,91.33
1794,4,2,1,18,2.92,6.53,7,83.35
2212,3,3,0,13,6.45,2.1,4,99.23
837,3,2,1,2,4.2,7.85,6,47.97
1290,2,2,1,40,2.08,1.11,6,61.15
1205,4,1,0,22,6.47,8.95,6,57.43
1788,2,2,2,39,5.75,8.4,3,65.74
1079,3,2,1,10,4.83,6.79,4,61.14
1802,3,2,2,46,4.81,0.67,4,68.62
2048,3,3,0,5,5.74,2.09,1,100.53
1778,3,2,1,33,2.43,8.59,9,80.67
1613,2,2,0,0,10.17,1.22,7,77.55
1104,3,3,2,34,0.89,1.56,7,61.14
1161,4,2,0,24,10.77,5.44,6,58.31
1999,4,2,1,28,2.09,2.74,7,85.41
1811,2,3,1,22,0.67,2.22,10,91.27
1484,4,2,1,17,4.58,5.76,5,70.85
1332,3,1,2,13,2.36,3.73,7,77.33
689,4,2,2,16,8.45,1.41,5,54.08
1071,3,2,0,1,2.82,5.35,8,55.74
2264,3,2,0,30,5.52,3.87,8,95.27
987,4,1,0,18,1.84,7.35,9,61.91
1575,4,3,0,31,1.18,1.03,1,71.1
1902,3,3,2,27,2.46,6.21,4,78.75
998,3,2,2,40,4.67,4.36,3,45.42
1573,3,2,0,7,5.35,4.06,6,73.9
1875,3,3,1,41,4.32,2.32,6,90.26
1504,3,1,1,40,22.14,0.3,4,51.99
2647,3,2,0,39,5.87,8.48,7,95.19
832,4,2,1,38,13.41,3.26,4,44.58
1923,2,3,1,21,0.63,6.81,8,80.57
1430,3,1,1,23,0.5,9.48,3,51.65
1808,2,4,1,37,1.86,5.65,5,71.5
1676,3,2,1,1,0.73,3.97,6,89.25
1206,2,2,0,40,3.73,2.68,6,55.03
1591,3,2,2,40,3.66,9.34,2,63.37
756,4,1,1,18,4.28,6.82,8,45.27
1741,4,3,2,40,6.84,6.65,6,66.72
1619,2,4,1,1,17.76,4.26,8,82.91
1755,3,2,2,27,10.53,8.45,8,61.17
1923,3,4,2,31,0.63,7.14,6,77.65
1647,4,3,1,18,2.07,2.83,9,85.58
1559,4,2,1,15,1.48,6.0,8,77.56
1147,3,2,2,29,0.97,4.3,9,60.14
1215,3,2,1,21,3.93,0.07,8,61.46
1974,4,2,2,13,4.03,8.08,8,94.56
2074,1,1,1,0,1.29,1.23,6,103.24
1404,3,2,1,44,6.22,5.1,4,45.24
1518,4,1,0,1,6.6,3.36,9,85.47
1138,4,3,0,21,0.5,3.42,7,65.58
1969,3,3,2,45,2.52,4.77,4,77.75
1766,3,2,1,32,11.04,9.97,5,62.11
2276,3,2,0,14,3.67,4.08,7,89.84
1148,3,2,1,49,2.14,1.82,6,57.25
1348,3,2,1,40,1.46,6.14,2,49.14
1592,3,2,0,21,1.39,2.36,3,59.74
1758,4,2,0,39,0.53,1.06,7,80.68
1413,4,2,1,38,8.5,0.5,5,57.37
1150,2,1,0,40,0.5,0.23,6,61.33
1852,3,1,1,40,1.73,4.31,7,72.67
1788,3,1,1,10,0.5,4.27,7,85.28
1133,3,3,2,3,7.6,1.86,3,69.9
2042,2,4,2,6,0.5,7.84,2,86.77
1968,3,2,1,20,1.84,1.29,6,87.43
1553,4,2,1,6,4.26,9.15,7,79.38
1531,3,1,1,3,2.63,5.88,3,71.15
1721,4,2,1,11,1.66,0.28,5,83.36
1155,5,1,1,26,1.61,9.63,8,57.87
1512,2,2,2,16,7.99,3.08,9,74.74
639,2,3,1,19,18.24,4.5,6,37.29
1850,5,1,2,30,2.14,2.84,2,79.7
875,5,3,0,25,0.5,7.28,4,49.66
2101,2,1,0,30,0.5,4.86,4,86.08
1367,1,2,2,34,7.12,1.32,4,54.66
1415,2,1,1,8,4.02,1.04,6,63.98
1248,5,2,1,4,7.65,7.25,6,67.34
1384,2,1,1,47,5.98,2.37,3,55.43
2067,3,2,0,7,11.9,1.38,8,86.97
504,4,2,1,20,10.85,4.99,6,40.23
2010,1,2,0,15,7.76,8.03,6,68.54
1635,3,2,1,15,3.22,2.79,10,88.47
1017,3,3,1,17,1.84,2.76,6,62.4
1069,4,2,2,46,3.54,8.34,9,43.79
2170,3,1,1,27,3.49,1.48,4,80.62
1121,3,2,0,17,4.71,6.17,4,64.93
1038,3,3,1,13,1.03,9.55,6,66.33
1954,2,2,0,47,5.33,8.41,6,58.34
1635,1,2,0,36,3.05,0.62,4,61.48
1124,3,1,0,39,4.84,3.2,7,52.2
1586,3,2,1,15,1.37,1.42,1,73.04
1089,4,2,0,20,2.85,9.49,7,51.78
1940,4,3,1,0,1.18,9.86,6,89.94
1924,3,3,2,10,10.41,2.35,7,100.48
1712,3,1,1,10,3.35,6.7,6,83.15
1644,3,2,0,1,1.27,8.42,10,80.05
2204,4,2,0,31,0.5,2.34,5,95.57
1499,3,2,1,18,5.63,1.88,10,69.9
1027,3,3,2,4,1.21,0.11,2,69.02
1679,3,2,0,2,22.82,4.12,7,73.2
2334,3,2,2,27,3.81,8.99,6,91.85
1094,3,2,1,25,1.71,9.03,8,56.13
1355,3,3,1,22,5.36,1.28,7,73.69
1666,2,2,2,29,1.61,2.04,8,80.42
1478,4,2,1,7,8.58,4.08,2,68.36
1107,2,2,2,35,1.84,7.81,8,55.01
1948,2,2,1,28,22.22,6.12,4,67.05
2428,3,4,1,12,4.65,5.14,1,96.39
1578,2,2,1,24,9.3,5.92,4,62.5
1138,3,2,1,21,0.5,0.96,6,70.47
880,3,2,1,45,2.14,4.78,7,48.25
1603,3,3,0,32,6.69,9.92,4,55.65
1941,3,2,0,36,5.32,0.88,3,72.98
1690,2,1,1,6,1.08,5.19,6,76.4
1499,2,2,1,22,2.2,2.96,10,73.61
1264,4,2,2,5,1.53,5.4,6,72.87
1063,3,3,1,14,4.75,5.74,7,66.19
1833,3,3,1,14,2.11,5.77,6,81.03
1865,1,2,0,39,1.85,8.52,7,66.99
881,3,1,2,33,1.16,3.9,10,52.38
2135,3,4,1,13,2.63,5.16,6,95.09
1729,3,2,1,28,1.09,0.11,5,82.47
2059,4,2,1,15,16.43,7.9,8,88.31
963,2,2,0,28,0.84,2.59,9,57.42
953,3,2,1,22,12.23,8.17,3,27.11
1440,4,2,2,9,2.8,2.66,6,78.41
1701,4,3,0,46,2.37,0.11,7,85.03
2218,2,3,1,3,1.32,1.55,6,109.77
1782,3,2,2,11,5.05,9.86,5,77.7
1402,2,2,1,41,5.78,3.2,7,65.27
1089,2,1,2,33,3.15,1.09,4,57.68
1992,3,1,2,3,0.5,1.19,5,102.82
1114,2,2,1,19,12.54,3.1,10,54.31
2151,4,2,0,27,19.64,0.38,6,86.24
1386,3,4,1,27,2.82,5.11,8,70.04
2136,2,3,0,5,4.76,2.14,8,99.86
1771,1,2,2,13,2.99,5.19,7,76.16
1445,4,2,2,34,1.94,1.41,8,75.0
1292,2,1,1,46,0.5,4.3,4,41.46
1363,3,4,1,0,3.04,5.98,6,77.87
1671,3,2,0,18,8.53,0.62,6,75.57
1530,3,1,1,0,0.5,3.99,6,69.48
1262,3,2,1,12,4.36,3.03,3,65.02
1433,2,3,2,7,10.63,2.4,4,79.32
1531,2,3,1,17,1.23,6.05,4,59.24
648,2,1,2,34,1.01,5.89,6,34.98
