Advertising,Discount,Store_Size,Competitor_Price,Seasonality,Online_Presence,Economic_Index,Sales_Price
2067,5.964855458499285,1362,337,0,1,74.61789217995064,-4014.0232898544436
4168,16.93548549007231,636,308,0,1,88.4615581790215,9632.062446608064
2577,8.612052682319286,650,243,0,1,79.645546763704,710.7034513465742
2011,11.907909967045644,1703,400,0,0,67.03314389958163,-5262.2925364405255
3274,12.20931100424966,1503,303,1,0,62.25703988300569,18962.12715701574
1773,13.410676087269774,1541,319,1,0,87.92979082224075,24763.02675313461
3726,17.26814956832135,1748,227,0,0,71.49901088254808,6798.163310287266
4507,15.378215692756246,1628,306,0,0,96.01192290918289,19354.24858594993
2814,14.94594573693788,1498,479,0,0,98.78459732393318,-177.05630103725525
3648,12.901182437074096,1197,227,1,0,60.51963353112616,19921.44798445378
3426,6.439336324198849,1588,385,0,1,78.05316525275379,8121.571099892677
2201,11.030127074762921,832,394,1,0,76.84671205217857,21537.365309497316
2450,19.35975276935828,871,345,1,0,93.40494308426457,-16535.352590713715
4986,19.933221129323787,1730,459,0,1,84.54924799157945,5061.497977656444
3756,15.957472191513773,1752,376,0,0,80.36887532424552,6217.275011937687
1306,8.412724446119675,1080,327,0,0,83.95124359553517,-8367.38181107341
1778,6.528359690050939,1665,305,1,1,69.47287598029956,21744.840442427285
3551,11.221465385692989,1185,410,1,1,98.01457470269875,11330.344837693588
3315,17.848578535390033,1208,210,1,1,52.88128198014779,18579.820271072313
4657,15.827963598425008,1854,216,1,0,51.45644928957791,6728.468429019581
1007,18.258383563116574,1427,265,1,1,70.77948681306174,-1254.857219690799
4991,14.236644720464785,1239,312,1,0,57.72879736893817,5427.830258386
3555,6.954925468845385,770,331,0,1,77.24001613660784,-2700.8130745794188
1475,6.721939504972461,1210,270,0,1,50.45049519152258,6717.3670157041415
2320,5.720034539451939,824,260,0,0,72.98414873830174,21535.640269155854
3211,13.506199558602965,1489,443,1,1,64.74622816943068,14059.604880758243
1484,8.643293549371835,1297,204,0,0,60.11801732877351,15890.071743222106
4668,16.01575462032426,1419,220,0,1,72.2324768906413,7326.649061453565
4143,15.293749037862609,1046,385,0,0,92.72744809080454,-2409.5313878053084
3614,9.771661136124754,1592,408,1,0,82.76973421173741,14388.883854051492
1904,7.652024996960965,1407,430,0,1,57.99708249297355,10142.803489486803
1558,6.536005246940018,711,213,0,0,74.9436529322125,18097.79208146912
4982,16.059729107196453,1905,278,1,1,96.58355594080973,28982.511920750185
2967,11.756614931388999,1943,381,0,0,71.9612411319817,20728.131390448412
3285,9.852948712672084,1096,277,0,0,73.52731159323632,29755.8978472518
2127,17.849795237094682,547,496,1,1,97.0678829884113,5183.9326233446
2233,13.90419824854076,730,471,0,1,56.79040914919637,10564.4933505635
3601,12.770035045948767,1078,250,1,1,86.75207427113426,24386.177371419202
3875,16.150687474634235,1449,456,1,1,64.95807000353548,19087.96482858537
1467,17.233747103529325,1612,495,0,0,93.29458293965324,15989.285169267843
4525,15.291097331340794,1431,217,1,0,52.71812425393763,12787.435848424546
4339,11.60009477899029,551,489,0,1,99.52007840783187,5694.294569698014
3433,10.689481890082812,921,417,0,0,88.43044099594101,3771.1088682884115
3822,16.574974074090534,1110,299,0,1,64.21664912697099,6474.003982244787
1847,12.768607409604291,945,348,0,0,88.04279468415592,6126.987228829225
3434,15.565791177760644,1460,354,0,1,96.14848824216637,3576.789259084234
3924,18.35598183620828,630,301,1,0,55.645869558743264,-5277.343470723237
1258,18.738359521050548,1099,314,1,0,95.67891835438225,-4854.954874135918
1282,9.16573458860859,873,469,0,0,68.00872115873034,17134.561658354225
2649,7.818349254087711,1050,291,1,1,50.322965272559976,7373.436836358597
2898,8.919310405052567,1029,220,0,0,55.62104852357896,14723.518945675381
1039,16.27057655803254,1628,319,0,1,94.23969647943349,7809.247658996512
3533,10.550870540692403,886,218,0,0,99.13332340785394,22161.15600313538
3976,7.600839212619946,835,223,0,0,94.76860067463602,-2800.5749430455653
3267,6.475782387604539,1235,225,1,0,72.07683159201679,11273.71907603238
4200,9.909697832445318,1640,352,0,0,98.07050517792699,6867.698807395093
2014,7.04204660525767,1524,401,0,1,70.34251095941968,10943.837471825622
4071,7.345604187999604,1395,338,0,1,55.684803463158204,21380.83308789583
4591,15.258259601694052,1037,479,0,0,67.04707481901328,4820.2826279105775
1612,5.295981435026079,1959,223,1,1,99.92105817946305,11744.489946455855
3975,6.76329892438157,995,211,0,1,81.29727993881494,12115.206790988628
2915,17.665482368196447,1535,334,1,0,66.99993553126342,6547.004473993962
1687,17.673711275273796,1817,280,1,0,81.20895485848169,15602.308023801266
4690,9.938652181453655,1007,269,1,0,71.4567914774975,-13974.2677860085
1612,6.319295125530935,1180,403,1,0,52.477429602087966,5835.498552538931
3307,15.574555007108088,1064,278,0,1,60.05638151562838,8781.508192851223
4037,10.401975316608116,1280,478,1,0,50.96176690244312,17602.78428032142
4013,5.681969408073887,1259,398,1,0,62.73961114151367,21069.36033032032
3413,7.367404719496978,627,493,1,1,86.97825163247272,2232.697872672731
2781,7.058222179460365,1599,484,1,0,59.665929719767796,7235.698934777092
2810,13.836745157414933,1792,355,1,0,76.4028189465507,-4809.645695631529
3591,18.47176375405342,645,275,0,1,85.08018593984676,7138.307301286746
3696,16.896080499851863,1926,418,0,1,77.4341208699488,36269.624814645045
2547,13.197740675258451,998,476,1,0,50.768526911859674,8232.102631800664
2930,11.332327473912201,1465,464,1,1,68.16709854453691,4580.494570734609
3861,14.280150636032975,1059,248,0,0,72.08152504248112,9773.422792395151
4958,11.657191114701213,1722,297,1,1,67.13766753442329,-4524.098139759873
4087,8.691486838644739,1423,492,0,1,77.31318877743865,18431.678505605472
2152,15.187961830284195,902,220,1,0,75.65768406368234,21122.310283935174
1574,18.098659186119818,1475,222,1,0,59.37251204876978,7052.628172191202
4180,10.593054960212907,1732,337,0,0,87.59870167652666,3894.3840104482133
2910,17.623077015370054,841,429,1,0,58.0581857078671,767.6992656953416
2012,11.466230697252357,1571,228,1,1,72.94826851193565,9957.255989113273
4604,11.02003914649139,1040,220,0,0,87.81511002601285,15247.86678162713
1669,5.424865363205415,1699,298,1,0,84.86311432137407,16583.174274322835
1268,15.429183520511154,1010,262,0,0,71.6092942356172,4318.210538194202
4233,17.112537876707343,518,332,1,1,89.44602046719274,7823.594267819855
2283,14.953353793378415,994,214,0,0,85.68789479067607,381.3871234576163
1923,7.270414270879153,854,304,1,1,69.22679586391246,16590.466298245483
2125,6.549402013289647,1058,310,0,0,94.77566898855719,8959.929314364448
2529,13.592881274278092,844,310,0,1,57.09797608000001,-8922.239030929202
2758,11.02274381276903,1583,203,0,1,67.92410607636052,19963.427865344966
2594,11.436466752283843,1187,351,1,1,84.89048356205669,8303.71076516105
1246,19.517003701145114,728,241,1,1,93.64887254499075,2653.0853394772103
4711,15.858840067895981,646,225,0,1,66.12898648053239,25993.45349651614
4866,11.17681608811635,1821,393,1,0,78.0621199768985,18452.029503401973
4908,5.286489197625723,1856,207,0,1,50.59198749154298,23749.27568599303
2560,5.511435467799054,831,272,1,1,68.54213978818117,5799.814393517091
3178,15.272055434687843,932,277,0,1,66.54675033369314,1794.2541959911177
3400,17.566081392766456,898,347,1,0,92.12354532069904,21579.41860800822
3243,15.615539443245257,1335,267,1,0,53.698834528481015,34709.13516465474
4864,11.088316289070882,1858,382,1,1,53.1057286055302,25045.068149904575
2939,5.467036068958543,1732,284,1,0,72.13510190971316,-10400.167270085893
1929,19.511024453528446,1934,278,1,0,70.36945020508105,3511.202860364553
4737,19.7950409323713,1086,238,1,0,58.07799652716687,8443.321012018354
4453,13.24046827166403,1098,219,1,0,63.16720975045724,9611.044984180546
4069,6.060064470426584,1794,269,1,0,98.70972433127426,15123.383575649992
3692,13.114587588717002,1703,355,0,0,75.65912821785437,-3744.894503925778
1226,18.385077053312123,1938,316,0,0,54.392653881112324,27309.169324409268
3748,15.199782651923202,1256,227,0,1,52.48734112007746,15611.66620505745
4547,15.799838465490865,845,297,1,0,52.09689348602258,560.7672973678382
4548,6.27454756148374,1961,350,1,1,69.45095203973152,12149.190864712644
1264,6.597674555477022,1536,221,0,1,93.28086865215977,18930.53437957815
2395,6.910231645638278,1927,460,0,0,91.64582966685927,9173.200101728207
4557,18.56565250491489,1237,259,0,0,68.39431982292201,9334.19942785665
2457,12.8877445439572,879,362,0,0,88.72117924356209,9904.976214631823
1645,16.873626445894867,920,313,0,0,87.61242285079345,-642.3653408526397
3258,6.729368898254004,1703,395,0,1,74.1497722063747,30432.03325184612
4643,18.914640582628927,1510,244,0,0,70.21938309567517,-13944.695505105516
4448,17.317131372458153,1806,312,0,1,59.027431050750536,4195.959998476319
2418,8.371462171630341,917,378,0,0,63.93854937125843,14656.123360261665
2473,18.112733499409302,855,469,0,0,66.93477180618653,-4385.30016667776
3990,8.951641390952139,515,255,1,1,90.63589198676293,9232.174030192911
2387,8.080098190085847,814,466,1,1,77.64764849616645,21402.976600118433
2899,8.963659052183186,1032,314,1,1,60.04572634555304,16120.100520113465
3504,18.64932594908914,1539,366,0,0,54.791380543165566,8548.469131151465
3772,18.733879782723044,1988,314,0,1,74.83319137901685,23898.198064570322
4799,9.934936620319533,1986,279,1,1,83.31583007350103,12447.84273228572
2249,15.581512776418268,1044,485,1,1,90.94418064305664,12154.359905644182
1981,15.136178827462748,1193,228,0,0,89.86573345771255,12663.180973173614
2154,17.09843948195605,568,241,1,1,91.20778592739316,-4294.952300122732
1587,9.447642502131966,910,318,1,1,72.3923674967304,1228.7916289389595
1475,12.652078128656028,1575,261,1,0,93.28287539217362,-5598.446414198719
2821,15.015109265124304,1588,354,1,1,72.23041254871481,14805.99054667083
1985,5.393852282148591,1311,484,1,1,58.406064529237604,23777.680997672513
4348,10.651081179964319,1418,388,1,1,69.86892748196459,5412.662473378338
3203,15.438325365178533,1346,484,1,1,67.00125387442256,-13881.985209081677
4831,8.788926396787001,1239,303,1,0,69.6088416784678,12289.275751055902
2241,19.36556160509731,1990,256,1,1,82.93096315271133,25526.72479357828
1189,5.452420572602584,1795,371,0,0,82.84582584244754,7710.442943858703
2440,19.37130781381134,938,355,1,1,61.245075969115334,12240.124447347738
1980,8.251458020156,1029,364,0,0,65.7965284459601,-15215.776203114923
2698,5.73233062888055,1229,268,0,0,79.76774484672754,16206.978921616545
2715,9.387110498353362,772,257,0,0,54.20642302682541,22025.39608083025
3593,16.79423460935338,958,406,1,0,84.43320981084216,25748.075641211995
1040,16.2866300967208,1319,284,1,1,58.94461526400667,19324.05892934749
3354,8.132606246341881,1696,300,1,0,92.53555687484244,40106.45674797577
1942,7.951852003876992,1067,491,1,0,70.07938287168808,16691.367142808464
1337,14.638698737068111,1360,450,1,1,61.040293323674966,7733.105812341158
2337,11.871240345135957,996,419,1,0,83.39102043000642,3092.2684041084667
2098,16.88434929996353,1294,359,1,1,77.70154028358264,-6873.718652376807
4000,5.361991680388304,1304,386,1,0,58.59678140170977,6042.002659494765
3326,14.156177911408566,1595,286,1,1,91.35805202401517,2869.977503865077
4247,15.960080183598139,1433,354,0,1,72.66445373351323,18115.758924377962
1895,19.900791680430036,1491,479,1,0,57.61224323849521,-5362.480864405836
4733,15.181725413552703,1339,363,1,1,89.80909771134982,2291.689126188674
3320,8.477677348249495,1695,267,1,0,56.67172408642471,23630.360730201013
3884,6.622792923200581,1134,487,0,0,98.40192508986368,3521.272948755166
3667,14.61375161966113,1102,411,1,0,72.09049041587045,16889.465305782804
2674,12.84774601277324,1235,319,1,1,86.41111334671552,29083.43086990302
3909,18.487179326675246,1815,384,0,1,72.5983864853249,1500.5060317332045
4854,15.899120317719126,1775,415,1,0,59.37813340108882,15164.92036469172
4930,12.64613675063931,1932,329,0,1,87.90570158164215,43964.21361077967
1930,11.053842061477214,1490,277,0,1,64.46785106476395,17304.15456599201
1288,11.065620493562303,866,369,1,0,84.12089164791566,16391.32310692969
1723,8.394564292268518,755,237,1,1,62.8686359198239,8819.026675737763
3940,5.259889576335456,939,254,0,1,62.055413896118,13321.87213937042
3319,13.623658823106592,1858,489,1,0,72.87228087709632,19266.433651980275
2953,8.186220987848227,934,245,0,0,90.81196833170007,-2794.4281985939033
2089,8.124903765920621,1189,370,1,1,80.68165260018674,-1818.883106155772
1482,6.8807184301472075,1984,329,0,1,53.23344297488366,17345.081544635093
1935,7.843932352650391,807,363,1,1,86.69323481789593,7489.331062169423
3295,5.476837243327065,1618,269,0,0,78.98855006295803,-243.86677271345434
1155,15.11347174622798,908,491,0,1,81.17827649435272,-11332.619703123497
2070,11.020956744690414,1325,268,0,1,67.67890803713617,20498.742213621295
2958,13.422868981597176,1691,304,1,1,77.80808255212008,13451.96957623085
3501,14.554364270311993,586,253,0,0,68.59443492878411,957.1315930377687
3248,19.587268434142388,502,447,1,1,54.07528355806585,4136.104709933739
2683,6.023987987832514,871,305,1,1,92.22151402472892,12357.609689722287
1123,11.268765272471569,1141,296,0,0,83.90133613836993,4822.869669975091
3048,8.688469002897214,1546,226,0,1,83.52195060653233,-2995.770675994245
1967,12.150678977852213,597,271,1,1,59.68393823022289,11767.480023361939
4830,18.807084509208323,1169,384,0,0,83.17982826209756,-2973.2784394568534
1854,15.859763978722269,820,333,0,1,61.601531192267586,1190.6885283178726
1639,14.9292437971984,1033,373,1,1,84.37673435522015,12937.966738899784
3238,11.618688146467662,1319,480,0,0,66.67652423104556,15003.853386685169
2602,15.066687475616538,866,297,1,1,57.87568933677776,11758.040285479425
3563,5.485630659116121,1707,263,0,1,95.31321749499968,16699.51015200512
1441,13.793580080448416,916,312,0,1,55.232516224047785,15100.27281869997
2944,13.306648438988724,1228,264,1,1,88.08939083077864,16435.58104810185
2838,10.199606479447892,1737,415,0,1,55.08878344575764,1930.9324852334594
2829,8.022711881361626,1347,489,1,1,84.23598215324074,20797.231480658113
3190,17.113333264989514,1169,288,0,0,55.5192797329259,14721.230524743856
4262,5.807931716826447,1733,446,0,0,75.44122353102868,14057.273803269369
1532,6.045092966353817,632,348,1,0,59.399784592565595,13595.906413003715
3274,11.607826159762197,552,439,1,0,93.32907913580732,8835.138976878705
2336,8.788318211129075,1240,205,1,1,70.07422846559251,-19418.368817398805
4700,16.181786202605306,1194,436,1,0,50.771317475006555,4536.729089513985
1948,14.512851153817865,522,466,1,0,81.40806260950254,2172.7330475109475
4373,16.58802194189947,1629,437,0,0,72.25695694544856,6865.468643664595
4725,9.870184345067017,959,338,1,0,92.98696485473286,6162.120451582452
3019,16.107784094268013,1149,364,1,1,71.65720888909088,9320.615372436903
1459,17.934548540395983,981,481,1,1,70.55702400623764,13470.47192706282
4472,10.179117416278576,619,384,1,1,72.7046607606566,12196.368886999535
1550,10.0984373174275,1172,353,1,0,92.99270091125938,7633.206225490756
1392,18.499271058596392,707,305,1,0,79.34112807632701,-14661.13592949589
4938,5.746853797815637,817,348,1,0,83.4681210117802,22126.96675291266
2787,10.252841085962665,837,384,0,0,86.02054430778969,1495.2161611499077
1844,6.780087381077061,654,470,1,1,96.87577612203287,25756.531400080043
4278,5.434708853749644,1367,390,0,1,91.87602963186839,4321.133541987723
3257,6.693041264702332,1678,362,0,0,96.3642130821597,19434.964658096756
2138,11.468686867704154,893,400,0,1,67.16524700921349,5263.130162542683
4808,15.304341038416862,1004,305,0,0,60.74200210666082,-4335.923909761109
1645,9.339236366629445,1470,414,1,0,60.16947559654115,19338.86142391561
4322,17.74512961101687,812,419,1,1,92.8900546075328,-7784.296913049149
3266,11.56423443107525,1782,416,0,1,91.52956154404954,13919.54964182997
3454,19.523420764426156,1680,228,1,0,82.5205805698352,12896.068021906174
2466,19.3123350416555,513,437,0,0,53.147119199677725,-6867.148502222958
4674,16.599143340002225,576,263,0,1,65.90240786913886,18852.376731707693
2377,18.986082442199272,1862,295,0,1,86.71006438842454,13101.20171244335
3935,15.606441142416674,908,353,0,0,62.428438686777106,23231.70656676226
3605,18.43374784986772,893,227,0,0,81.20294603862122,8936.848302464168
3597,8.547105760494597,719,375,1,1,77.13706109372697,15626.416087902599
1141,10.18130300265198,1243,450,1,1,63.13361870301317,-12011.343600337485
3659,16.293950990072922,932,393,1,0,96.71690154171294,14637.592979645084
