ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Wheel,Color,Airbags
45788588,20071,0,TOYOTA,Prius C 80 original,2014,Hatchback,0,Petrol,1.5,80011,4,Automatic,Front,Left wheel,Grey,8
45773631,18189,0,TOYOTA,Prius,2010,Sedan,0,Hybrid,1.8,139200,4,Automatic,Front,Left wheel,Black,6
45535697,28852,0,TOYOTA,Camry,2014,Sedan,1,Petrol,2.5,200000,4,Automatic,Front,Left wheel,Black,8
45787901,18189,0,INFINITI,G35 x,2008,Sedan,1,LPG,3.5,140800,6,Tiptronic,4x4,Left wheel,Black,12
45719666,17876,0,FIAT,500,2013,Coupe,1,Petrol,1.4 Turbo,50000,4,Manual,Front,Left wheel,White,8
45758462,13172,0,HONDA,Insight LX,2011,Hatchback,0,Hybrid,1.3,198000,4,Variator,Front,Left wheel,Blue,6
45801653,25089,0,JEEP,Patriot 70th anniversary,2011,Jeep,1,Petrol,2.4,184000,4,Manual,4x4,Left wheel,Black,0
45796727,6899,0,MERCEDES-BENZ,CLK 320 avangarde,2001,Coupe,1,Petrol,3.2,1000,6,Tiptronic,Rear,Right-hand drive,Black,6
44469366,7213,0,MITSUBISHI,Pajero IO,1999,Jeep,0,Petrol,1.8,135000,4,Automatic,4x4,Left wheel,Blue,4
45688038,26030,0,MERCEDES-BENZ,C 250,2012,Sedan,1,Petrol,1.8 Turbo,112000,4,Tiptronic,Rear,Left wheel,Black,10
45778502,9408,0,SUZUKI,Grand Vitara,2001,Jeep,0,Petrol,2.5,217600,4,Automatic,4x4,Left wheel,Black,0
45789049,37633,0,BMW,X6,2009,Jeep,1,Petrol,5.0 Turbo,240000,8,Tiptronic,4x4,Left wheel,Red,12
45781890,10663,0,HYUNDAI,Tucson,2005,Jeep,0,Diesel,2.0 Turbo,200000,4,Manual,4x4,Left wheel,Black,0
45766583,7840,0,SUBARU,Forester,2002,Sedan,1,Petrol,2.0 Turbo,200000,4,Automatic,4x4,Right-hand drive,White,5
45774384,1000,0,MAZDA,323,1990,Sedan,0,Petrol,1.6,1111,4,Manual,Front,Left wheel,Black,2
45788443,13485,0,HONDA,FIT,2011,Hatchback,0,Hybrid,1.3,97000,4,Variator,Front,Right-hand drive,Green,6
45793669,7683,0,NISSAN,Note,2005,Hatchback,0,Petrol,1.5,0,4,Automatic,Front,Right-hand drive,Grey,4
41644107,50,0,TOYOTA,Prius,2009,Hatchback,1,Hybrid,1.5,200000,6,Automatic,4x4,Left wheel,Brown,4
45653954,1725,0,FORD,Scorpio,1997,Sedan,0,Petrol,2,180000,4,Manual,Rear,Left wheel,Silver,2
44775250,10976,0,FORD,Transit,2004,Goods wagon,0,Diesel,2.0 Turbo,245452,4,Manual,Front,Left wheel,Red,4
45546920,7527,0,MITSUBISHI,Airtrek turbo,2002,Jeep,1,CNG,2.0 Turbo,165000,4,Tiptronic,4x4,Right-hand drive,Grey,6
45262988,14426,0,FORD,Transit,2010,Microbus,0,Diesel,2.2 Turbo,155000,4,Manual,Front,Left wheel,Yellow,2
45788962,500,0,NISSAN,Tiida,2007,Hatchback,1,Petrol,1.8,0,4,Variator,Front,Right-hand drive,Grey,6
45810598,35438,0,TOYOTA,Camry,2016,Sedan,1,Petrol,2.5,110624,4,Automatic,Front,Left wheel,Black,12
45435594,41710,0,MERCEDES-BENZ,Sprinter,2010,Microbus,0,Diesel,2.2 Turbo,232722,4,Tiptronic,Rear,Left wheel,White,4
45721236,30,0,HONDA,FIT,2003,Hatchback,0,Petrol,1.3,0,4,Automatic,Front,Right-hand drive,Red,4
45798454,34497,0,AUDI,A6 premium plus,2013,Sedan,1,Petrol,3.0 Turbo,107000,6,Tiptronic,4x4,Left wheel,White,12
45815416,24462,0,TOYOTA,Camry SE,2009,Sedan,1,Petrol,2.5,210000,4,Automatic,Front,Left wheel,Black,0
41080762,54882,0,BMW,X6,2011,Jeep,1,Petrol,3.0 Turbo,104000,6,Tiptronic,4x4,Left wheel,Black,12
45798650,1700,0,VOLKSWAGEN,Golf,1997,Hatchback,0,Petrol,1.8,1000,4,Manual,Front,Left wheel,Green,2
45590726,8154,0,TOYOTA,Ist,2003,Sedan,0,Petrol,1.5,158500,4,Automatic,Front,Right-hand drive,Silver,2
45787663,8311,0,NISSAN,Tiida,2005,Hatchback,1,Petrol,1.5,114960,4,Tiptronic,Front,Right-hand drive,Silver,12
45721225,30,0,HONDA,FIT,2006,Hatchback,0,Petrol,1.3,0,4,Automatic,Front,Right-hand drive,Silver,4
45738546,16308,0,FORD,Transit,1995,Goods wagon,0,Diesel,2.5 Turbo,289200,4,Manual,Rear,Left wheel,White,0
45785146,38000,0,TOYOTA,Camry Hybrid,2018,Sedan,1,Hybrid,2.5,27484,8,Automatic,Front,Left wheel,Beige,12
45813977,19444,0,TOYOTA,Camry HYBRID,2011,Sedan,0,Hybrid,2.4,127000,4,Variator,Front,Left wheel,Grey,10
45807519,20071,0,TOYOTA,Prius C,2014,Hatchback,0,Hybrid,1.5,153600,4,Variator,Front,Left wheel,Red,6
45792475,7840,0,VOLKSWAGEN,Golf,2002,Sedan,0,Petrol,2,165000,4,Automatic,Front,Left wheel,Blue,6
45771690,50178,0,MERCEDES-BENZ,CLS 550,2012,Coupe,1,Petrol,4.7 Turbo,178000,8,Tiptronic,Rear,Left wheel,Black,12
45774357,8624,0,NISSAN,Tiida,2006,Sedan,0,Petrol,1.5,111122,4,Automatic,Front,Right-hand drive,White,0
45522354,39829,0,LAND ROVER,Discovery IV,2010,Jeep,1,Diesel,2.7,210000,6,Tiptronic,4x4,Left wheel,Black,0
45794203,16308,0,BMW,X5,2006,Jeep,1,Petrol,4.4,220000,8,Tiptronic,4x4,Left wheel,Black,10
45815336,16621,0,MERCEDES-BENZ,E 350,2005,Sedan,1,Petrol,3.5,238357,6,Tiptronic,4x4,Left wheel,Silver,8
45742723,4858,0,MERCEDES-BENZ,C 180,1996,Sedan,0,CNG,1.8,220000,4,Manual,Rear,Left wheel,Silver,4
45784972,19757,0,HYUNDAI,Veloster,2016,Hatchback,1,Petrol,1.6 Turbo,31000,4,Tiptronic,Front,Left wheel,Silver,6
45282558,141124,0,MERCEDES-BENZ,GLC 250,2018,Jeep,1,Petrol,2.0 Turbo,37554,8,Tiptronic,4x4,Left wheel,Black,12
45801257,16935,0,TOYOTA,Prius,2011,Sedan,0,Hybrid,1.8,235000,4,Automatic,Front,Left wheel,Blue,0
44975910,8781,0,MAZDA,Tribute სასწრაფოდ,2002,Jeep,1,Petrol,3,21000,4,Automatic,4x4,Left wheel,Golden,8
45797329,8781,0,OPEL,Astra G,2000,Universal,0,Petrol,1.6,279700,4,Manual,Front,Left wheel,Black,4
45763846,45,0,TOYOTA,Prius,2013,Sedan,1,Hybrid,1.8,99999,4,Automatic,Rear,Left wheel,White,4
45794561,13485,0,BMW,X5,2003,Jeep,1,LPG,3,18900,6,Tiptronic,Front,Left wheel,Grey,2
45801230,6272,0,BMW,318 318,1998,Sedan,0,Petrol,1.8,0,4,Manual,Rear,Left wheel,Silver,4
45794287,5331,0,VOLKSWAGEN,Golf,1999,Sedan,0,Petrol,1.6,165248,4,Manual,Front,Left wheel,White,4
45802940,7840,0,MITSUBISHI,ColtPlus,2007,Hatchback,0,Petrol,1.5,180000,4,Automatic,Front,Right-hand drive,Silver,6
45787160,9095,0,FORD,Transit,1999,Microbus,0,Diesel,2.5,11600,4,Manual,Rear,Left wheel,White,4
45792436,20385,0,INFINITI,Q45,2003,Sedan,1,Petrol,4.5,180000,8,Tiptronic,Rear,Left wheel,Blue,4
45811143,23834,0,NISSAN,Silvia,1999,Coupe,1,Petrol,2.0 Turbo,0,4,Manual,Rear,Right-hand drive,White,2
45794344,10036,0,SUZUKI,SX4,2008,Hatchback,0,CNG,3.7,200000,6,Automatic,4x4,Left wheel,Blue,2
45805324,5959,0,NISSAN,March,2003,Hatchback,0,Petrol,1.2,136000,4,Automatic,Front,Right-hand drive,Sky blue,2
43808012,27598,0,TOYOTA,Corolla,2015,Sedan,1,Petrol,1.8,79000,4,Tiptronic,Front,Left wheel,Blue,8
45665470,6586,0,VOLKSWAGEN,Jetta,2006,Sedan,0,Petrol,1.6,253000,4,Manual,Front,Left wheel,White,6
41770767,11917,0,NISSAN,Murano,2004,Jeep,1,CNG,3.5,233600,6,Variator,4x4,Left wheel,Silver,6
45410309,23521,0,CHEVROLET,Volt,2011,Sedan,1,Plug-in Hybrid,1.4,179200,4,Variator,Front,Left wheel,White,8
45793351,3450,0,OPEL,Vectra,1996,Sedan,0,Petrol,2,0,4,Manual,Front,Left wheel,Green,4
45757668,6743,0,OPEL,Astra gi,1999,Goods wagon,0,CNG,1.6,0,4,Manual,Front,Left wheel,White,2
45813062,8467,0,SUZUKI,Swift,2008,Hatchback,0,Petrol,1.2,176000,4,Automatic,Front,Right-hand drive,Black,2
45416539,6743,0,MITSUBISHI,Colt,2003,Hatchback,0,Petrol,1.3,164000,4,Automatic,Front,Right-hand drive,Silver,4
44927837,19757,0,MERCEDES-BENZ,E 320,2007,Sedan,1,Diesel,3,158000,6,Automatic,Rear,Left wheel,Silver,0
45800230,7527,0,TOYOTA,Caldina,2005,Sedan,0,CNG,2,111111,4,Automatic,4x4,Right-hand drive,White,6
45796827,1000,0,MERCEDES-BENZ,GLS 63 AMG,2014,Sedan,1,Petrol,6.3 Turbo,748742,1,Manual,Front,Left wheel,Black,12
45812275,9408,0,HONDA,Accord,2008,Sedan,1,LPG,2.4,130000,4,Tiptronic,Rear,Left wheel,Black,10
44698379,18660,0,HYUNDAI,Sonata,2013,Sedan,1,Petrol,2.4,130000,4,Tiptronic,Front,Left wheel,Black,6
45794101,18817,0,BMW,550,2006,Sedan,1,Petrol,4.8,111111,8,Tiptronic,Rear,Left wheel,White,5
45596854,14740,0,HONDA,Civic,2008,Sedan,0,Petrol,2,154000,4,Manual,Front,Left wheel,Black,6
45798401,13172,0,NISSAN,Pathfinder,1999,Jeep,1,LPG,3.3,106000,6,Automatic,4x4,Left wheel,Golden,2
42894391,31361,0,MERCEDES-BENZ,Sprinter 315CDI-XL,2009,Microbus,1,Diesel,2.2 Turbo,180000,4,Manual,Rear,Left wheel,Black,2
45778727,43905,0,BMW,X5,2011,Jeep,1,Diesel,3,263000,6,Tiptronic,4x4,Left wheel,Black,12
37596022,23521,0,FIAT,500 Abarth,2018,Hatchback,1,Petrol,1.4 Turbo,0,4,Variator,Front,Left wheel,Black,12
45802716,16308,0,VOLKSWAGEN,Jetta,2014,Sedan,0,Petrol,2,129600,4,Manual,Front,Left wheel,White,0
45781972,63,0,HONDA,FIT,2003,Hatchback,0,LPG,1.5,220000,4,Variator,Front,Right-hand drive,Black,4
45780625,103491,0,TOYOTA,Land Cruiser 200,2012,Jeep,1,Diesel,4.5 Turbo,80000,8,Tiptronic,4x4,Left wheel,Grey,12
45788464,9722,0,BMW,325,2003,Sedan,0,Petrol,2.5,218000,6,Manual,Rear,Left wheel,Black,6
45795553,9722,0,PEUGEOT,307,2007,Hatchback,0,Petrol,1.6,93000,4,Tiptronic,Front,Left wheel,Blue,4
45776693,39201,0,MERCEDES-BENZ,E 350,2012,Sedan,1,Diesel,3.0 Turbo,222222,6,Tiptronic,Rear,Left wheel,Grey,16
41477733,25,0,HONDA,FIT,2006,Hatchback,0,Petrol,1.3,168000,4,Automatic,Front,Right-hand drive,White,4
45688762,21012,0,TOYOTA,Camry,2011,Sedan,0,Petrol,2.5,154000,4,Tiptronic,Front,Left wheel,Red,8
45815748,78403,0,MERCEDES-BENZ,GLC 300,2018,Sedan,1,Petrol,2.0 Turbo,25000,6,Tiptronic,Rear,Left wheel,Black,12
45525725,19757,0,KIA,Optima,2014,Sedan,0,Hybrid,2.4,0,4,Tiptronic,Front,Left wheel,Blue,12
45782526,12544,0,OPEL,Astra,2008,Hatchback,0,Diesel,1.7 Turbo,200000,4,Manual,Front,Left wheel,Black,8
45798365,7213,0,HONDA,FIT,2006,Sedan,0,Petrol,1.3,280900,4,Tiptronic,Front,Right-hand drive,Black,2
45789700,17249,0,MERCEDES-BENZ,ML 55 AMG,2002,Jeep,1,Petrol,5.5,24968,8,Tiptronic,4x4,Left wheel,Silver,12
45387881,28225,0,TOYOTA,Highlander limited,2010,Jeep,1,Hybrid,3.3,317096,6,Automatic,4x4,Left wheel,Black,0
45814293,10192,0,BMW,325,2004,Coupe,1,Petrol,2.5,142000,6,Manual,Rear,Left wheel,Black,6
45780338,17562,0,FORD,Escape,2007,Jeep,0,Hybrid,2.3,170000,4,Automatic,4x4,Left wheel,Sky blue,12
45813015,6272,0,HONDA,Civic,2003,Sedan,0,Petrol,1.5,2400,6,Automatic,Front,Right-hand drive,Grey,4
45787239,11604,0,MERCEDES-BENZ,GL 500,2005,Sedan,1,Petrol,5,0,8,Tiptronic,Rear,Left wheel,Black,8
45811804,11917,0,SKODA,Octavia,2009,Hatchback,0,Petrol,1.6,21900,6,Manual,Front,Left wheel,Silver,4
45453144,19757,0,SKODA,Octavia SCOUT,2011,Universal,0,Petrol,1.8 Turbo,200000,4,Manual,4x4,Left wheel,Silver,12
45815378,34497,0,NISSAN,Quest,2013,Minivan,1,CNG,3.5,45000,6,Automatic,Front,Left wheel,White,12
45795977,23521,0,JEEP,Compass,2011,Jeep,0,LPG,2.4,104000,4,Automatic,4x4,Left wheel,Grey,10
45787841,18817,0,BMW,530 525i,2006,Sedan,1,Petrol,3,190000,6,Automatic,Rear,Left wheel,Black,12
45804765,10036,0,BMW,320,2000,Sedan,0,Petrol,2.2,200000,6,Tiptronic,Rear,Left wheel,Silver,6
45804445,3763,0,MERCEDES-BENZ,200,1998,Universal,0,Petrol,2,200000,4,Manual,Rear,Left wheel,Black,2
45157592,70562,0,PORSCHE,911,2002,Coupe,1,Petrol,3.6,74000,6,Manual,Rear,Left wheel,White,4
45805259,12544,0,BMW,320,2003,Sedan,0,Petrol,2,134000,4,Tiptronic,Rear,Left wheel,Red,6
45806364,5959,0,OPEL,Astra,2000,Coupe,1,Petrol,2,1600,4,Manual,Front,Left wheel,Grey,4
45676998,21012,0,TOYOTA,Camry sport,2012,Sedan,0,Petrol,2.5,12000,4,Tiptronic,Front,Left wheel,Black,8
43123893,26030,0,CHEVROLET,Volt,2014,Sedan,1,Plug-in Hybrid,1.4,93000,4,Automatic,Front,Left wheel,White,10
44132007,45,0,TOYOTA,Prius,2012,Hatchback,0,Hybrid,1.8,100000,4,Automatic,Front,Left wheel,White,12
45796833,7527,0,MERCEDES-BENZ,C 200,1996,Sedan,0,Petrol,2,150000,4,Manual,Rear,Left wheel,Blue,2
45801345,9408,0,NISSAN,X-Terra,2000,Jeep,0,CNG,3.3,150000,6,Automatic,4x4,Left wheel,Silver,4
45792289,7997,0,NISSAN,Note,2007,Hatchback,0,Petrol,1.5,142000,4,Automatic,Rear,Right-hand drive,Black,4
45337661,77148,0,MERCEDES-BENZ,GLA 200,2017,Jeep,0,Petrol,2,9000,4,Automatic,4x4,Left wheel,White,6
45452876,21012,0,TOYOTA,RAV 4,2012,Jeep,0,Diesel,2.2 Turbo,285000,4,Manual,Front,Left wheel,White,6
45765259,40,0,TOYOTA,Land Cruiser Prado,2008,Jeep,1,LPG,4.7,150000,8,Automatic,4x4,Left wheel,Grey,0
45801754,29166,0,MERCEDES-BENZ,E 220,2009,Sedan,1,Diesel,2.2,198000,4,Automatic,Rear,Left wheel,Black,8
45779087,16935,0,HONDA,Insight,2011,Sedan,1,Hybrid,1.3,155000,4,Variator,Front,Left wheel,Red,8
45714758,34497,0,LEXUS,IS 350 C,2011,Cabriolet,1,Petrol,3.5,144000,6,Tiptronic,Rear,Left wheel,Black,8
45776482,65858,0,TOYOTA,Avalon,2017,Sedan,1,Hybrid,2.5,36800,4,Tiptronic,Front,Left wheel,Black,12
44309251,13172,0,MERCEDES-BENZ,B 200 Turbo,2006,Hatchback,1,Petrol,2.0 Turbo,161000,4,Variator,Front,Left wheel,Silver,8
45776065,19130,0,FORD,Fiesta,2018,Hatchback,0,Petrol,1.6,12800,4,Automatic,Front,Left wheel,Blue,4
45814019,26657,0,TOYOTA,RAV 4,2012,Jeep,0,Petrol,2.5,198400,4,Automatic,4x4,Left wheel,Green,10
44240685,11604,0,MITSUBISHI,Pajero,1997,Jeep,0,Petrol,3.5,120000,4,Tiptronic,4x4,Right-hand drive,Silver,2
45764114,6115,0,MERCEDES-BENZ,CLK 200 kompresor,1999,Sedan,1,Petrol,2,254000,4,Manual,Rear,Left wheel,Silver,6
45792590,38574,0,BMW,M5,2006,Sedan,1,Petrol,5,70000,10,Tiptronic,Rear,Left wheel,Black,12
45609673,68994,0,MERCEDES-BENZ,ML 350,2012,Jeep,1,Diesel,3.0 Turbo,123000,6,Tiptronic,4x4,Left wheel,Black,12
45753701,8467,0,HONDA,Civic,2004,Hatchback,0,LPG,1.7,150000,4,Variator,Front,Right-hand drive,Golden,4
45793497,3600,0,RENAULT,Megane 5,2001,Sedan,0,Petrol,1.4,212000,4,Manual,Front,Left wheel,Silver,6
45814862,10036,0,NISSAN,Serena,2003,Minivan,0,LPG,2,125745,4,Automatic,Front,Right-hand drive,White,4
43164853,4500,0,FORD,Mondeo,1998,Goods wagon,0,Diesel,1.8,123654,4,Manual,Front,Left wheel,Green,0
45410118,90947,0,TOYOTA,Land Cruiser Prado,2017,Jeep,0,Diesel,3,33000,6,Tiptronic,4x4,Left wheel,Grey,12
45770276,11290,0,HONDA,Step Wagon,2005,Minivan,0,LPG,2,162000,4,Automatic,4x4,Right-hand drive,Beige,2
45801178,9377,0,MERCEDES-BENZ,C 200,2001,Sedan,0,Petrol,2,210000,4,Manual,Front,Left wheel,Blue,0
44460793,7683,0,MERCEDES-BENZ,ML 320,1998,Jeep,1,CNG,3.2,196137,6,Tiptronic,4x4,Left wheel,Green,5
45787519,2822,0,BMW,520,1990,Sedan,0,Petrol,2,111111,6,Manual,Rear,Left wheel,Green,2
45770060,9722,0,MERCEDES-BENZ,E 320,2001,Sedan,1,Petrol,3.2,218000,6,Tiptronic,Rear,Left wheel,Black,8
45808782,14113,0,TOYOTA,Prius,2008,Sedan,0,Petrol,1.5,142400,4,Automatic,Front,Left wheel,Blue,8
44937817,17249,0,NISSAN,Pathfinder,2005,Jeep,0,Petrol,4,272000,8,Tiptronic,4x4,Left wheel,White,8
45811568,15053,0,MERCEDES-BENZ,C 280,2006,Sedan,1,Petrol,3,135000,6,Tiptronic,4x4,Left wheel,Black,10
45785569,5645,0,VOLKSWAGEN,Jetta,2000,Sedan,1,Petrol,2,129600,4,Automatic,Front,Left wheel,Black,4
45768643,48610,0,MERCEDES-BENZ,Sprinter,2008,Microbus,1,Diesel,2.2 Turbo,300000,4,Tiptronic,Rear,Left wheel,White,6
45777866,8154,0,OPEL,Zafira,1999,Minivan,0,Petrol,1.8,240000,4,Manual,Front,Left wheel,Silver,4
45806936,5645,0,MAZDA,Demio,2005,Sedan,0,Petrol,1.3,169000,4,Automatic,4x4,Right-hand drive,Beige,4
45488997,25000,0,TOYOTA,4Runner,2006,Jeep,0,CNG,4,155000,6,Automatic,4x4,Left wheel,Black,10
45792901,13799,0,TOYOTA,Prius,2008,Hatchback,0,Hybrid,1.5,150000,4,Automatic,Front,Left wheel,Grey,8
45793537,3763,0,VOLKSWAGEN,Golf,1996,Sedan,0,Petrol,2,0,4,Manual,Front,Left wheel,Silver,0
45263264,30420,0,VOLKSWAGEN,Tiguan,2013,Jeep,0,Petrol,2.0 Turbo,74000,4,Automatic,4x4,Left wheel,Black,12
45785137,9722,0,AUDI,A4,2003,Coupe,0,Diesel,2.0 Turbo,260000,4,Manual,Front,Left wheel,Silver,4
45791563,15053,0,TOYOTA,Prius,2010,Hatchback,1,LPG,1.8,260000,4,Tiptronic,Front,Left wheel,Black,10
45602361,36,0,FORD,Escape,2007,Jeep,0,Hybrid,2.3,260000,4,Automatic,4x4,Left wheel,White,8
45669156,14740,0,MERCEDES-BENZ,ML 320,2000,Jeep,1,LPG,3.2,165500,6,Tiptronic,4x4,Left wheel,Black,8
45775899,6586,0,DAEWOO,Matiz,2010,Hatchback,0,Petrol,0.8,128800,3,Manual,Front,Left wheel,Black,0
45780897,17249,0,HYUNDAI,Elantra,2011,Sedan,0,Petrol,1.8,74900,4,Automatic,Front,Left wheel,Black,10
45792638,15681,0,MERCEDES-BENZ,E 320,2003,Sedan,1,Diesel,3.2 Turbo,300000,6,Tiptronic,Rear,Left wheel,Silver,8
45813352,16621,0,HONDA,Cr-v,2004,Jeep,0,Petrol,2.4,175000,4,Automatic,4x4,Left wheel,Grey,0
45772151,6899,0,OPEL,Vectra,1998,Sedan,0,Petrol,1.6,232286,4,Manual,Front,Left wheel,Blue,2
44529320,14113,0,MITSUBISHI,Pajero,1996,Jeep,0,CNG,3.5,186000,6,Automatic,4x4,Right-hand drive,Blue,4
45434877,27911,0,LEXUS,CT 200h,2013,Hatchback,1,Hybrid,1.8,67000,4,Automatic,Front,Left wheel,Beige,12
43049844,27284,0,MERCEDES-BENZ,Vito,2007,Minivan,0,Diesel,2.2 Turbo,26000,4,Automatic,Rear,Left wheel,White,2
45808156,2200,0,VAZ,2106,1997,Sedan,0,Diesel,1.9 Turbo,0,4,Manual,Front,Left wheel,Green,2
45756928,2500,0,OPEL,Vectra,1993,Sedan,0,Petrol,1.6,1000,4,Manual,Front,Left wheel,Blue,4
45787143,19817,0,HONDA,Insight,2013,Coupe,0,Hybrid,1.3,126000,4,Automatic,Front,Left wheel,Blue,8
44633171,47669,0,TOYOTA,CHR,2018,Jeep,0,Petrol,2,25000,4,Tiptronic,Front,Left wheel,Grey,8
45434678,7213,0,NISSAN,Vanette,2003,Minivan,0,Petrol,1.8,202000,4,Manual,4x4,Right-hand drive,Black,2
45802412,1568,0,VAZ,2109,1990,Hatchback,0,Petrol,1.6,350000,4,Manual,Front,Left wheel,Grey,11
45789644,45473,0,BMW,X6,2009,Jeep,1,Petrol,3,170000,6,Tiptronic,4x4,Left wheel,Blue,10
45610985,13485,0,BMW,X3,2004,Jeep,1,Petrol,2.5,164000,6,Tiptronic,4x4,Left wheel,Black,8
45798503,26657,0,HYUNDAI,Elantra,2016,Sedan,0,Petrol,2,1624000,4,Tiptronic,Front,Left wheel,White,12
44826950,17249,0,FORD,Fiesta,2017,Hatchback,0,Petrol,1.6,52000,4,Automatic,Front,Left wheel,Black,8
45720469,20385,0,TOYOTA,Prius Plug IN,2012,Hatchback,0,Petrol,1.8,210000,4,Automatic,Front,Left wheel,White,0
45813041,39201,0,MERCEDES-BENZ,E 550,2010,Coupe,1,Petrol,5.5 Turbo,67000,12,Tiptronic,Rear,Left wheel,White,12
44991613,9722,0,TOYOTA,Ractis,2007,Sedan,0,Petrol,1.5,116800,4,Tiptronic,Front,Right-hand drive,Brown,2
45798068,12000,0,NISSAN,Quest,2003,Minivan,0,Petrol,3.5,170000,6,Automatic,Front,Left wheel,Sky blue,0
45815363,8781,0,TOYOTA,Ist,2002,Hatchback,0,Petrol,1.5,117000,4,Automatic,4x4,Right-hand drive,Red,4
45794554,9408,0,MITSUBISHI,Eclipse,2003,Coupe,1,Petrol,3,0,6,Manual,Front,Left wheel,Grey,6
26556811,60,0,TOYOTA,Prius,2012,Hatchback,1,Hybrid,1.8,100000,4,Automatic,Front,Left wheel,Silver,12
45789060,19130,0,JEEP,Grand Cherokee,2005,Jeep,1,LPG,4.7,2034,8,Automatic,4x4,Left wheel,Black,12
45797704,2650,0,OPEL,Vectra,1995,Sedan,0,Petrol,1.8,284018,4,Manual,Front,Left wheel,Grey,2
45793519,10976,0,MERCEDES-BENZ,C 180,1998,Sedan,0,Petrol,1.8,140000,4,Automatic,Rear,Left wheel,Silver,4
45789796,14426,0,VOLKSWAGEN,Jetta,2010,Sedan,1,Petrol,2.5,130400,5,Tiptronic,Front,Left wheel,White,8
45761108,9722,0,SUZUKI,Swift,2006,Sedan,1,Petrol,1.5,130000,4,Automatic,Front,Right-hand drive,White,2
45114753,20385,0,MERCEDES-BENZ,G 230 2.2cdi,1987,Jeep,0,Diesel,2.2,243567,4,Manual,4x4,Left wheel,Black,0
45788521,18189,0,JEEP,Grand Cherokee,2007,Jeep,1,CNG,3.7,208000,6,Tiptronic,4x4,Left wheel,Black,8
45789450,14740,0,MERCEDES-BENZ,S 500,2003,Sedan,1,LPG,5,22500,8,Tiptronic,Rear,Left wheel,White,12
45770822,40,0,VOLKSWAGEN,Golf GTI,1993,Sedan,0,Petrol,2,111111,4,Manual,Front,Left wheel,Purple,2
45720083,5331,0,OPEL,Astra,2000,Coupe,0,Petrol,1.6,0,4,Manual,Front,Left wheel,Blue,6
45253360,106627,0,LEXUS,LX 570,2013,Jeep,1,Petrol,5.7,198600,8,Tiptronic,4x4,Left wheel,Black,12
45440965,18189,0,TOYOTA,Prius,2010,Hatchback,1,Hybrid,1.8,512000,4,Variator,Front,Left wheel,Silver,12
45432200,9095,0,HONDA,Hr-v,2000,Jeep,0,Petrol,1.6,181000,4,Variator,4x4,Right-hand drive,Silver,2
45114807,13799,0,TOYOTA,Prius,2008,Hatchback,1,Hybrid,1.5,137000,4,Automatic,Front,Left wheel,Golden,6
45103394,6115,0,OPEL,Astra,1999,Goods wagon,0,Diesel,2.0 Turbo,400000,4,Manual,Front,Left wheel,Silver,4
45780289,4500,0,OPEL,Vectra b,1999,Sedan,0,Petrol,1.8,1000,4,Manual,Front,Left wheel,Grey,4
45792747,4600,0,BMW,528,1996,Sedan,1,Petrol,2.8,0,6,Manual,Rear,Left wheel,Silver,4
45774923,31361,0,TOYOTA,Camry,2015,Sedan,1,Hybrid,2.5,163000,6,Automatic,Front,Left wheel,White,0
44743726,19757,0,CITROEN,DS 4,2011,Hatchback,1,Petrol,1.6 Turbo,128000,4,Automatic,Front,Right-hand drive,Grey,8
45040255,14021,0,FORD,Focus,2011,Hatchback,1,Petrol,2,130000,4,Automatic,Front,Left wheel,Red,8
45776576,17562,0,TOYOTA,Prius,2009,Hatchback,1,Hybrid,1.8,2005000,4,Variator,Front,Left wheel,White,8
40475067,14500,0,PORSCHE,Cayenne S,2004,Jeep,1,Petrol,4.5,315430,8,Automatic,4x4,Left wheel,Black,0
45776477,28000,0,TOYOTA,CHR,2018,Jeep,1,Petrol,1.8,12987,5,Tiptronic,Front,Left wheel,Blue,12
45805187,50,0,TOYOTA,Prius,2012,Hatchback,0,Hybrid,1.8,120000,4,Automatic,Front,Left wheel,White,8
45779499,8781,0,MERCEDES-BENZ,C 220,2000,Sedan,0,Diesel,2.2,309000,4,Automatic,Rear,Left wheel,Silver,8
45791372,18189,0,LINCOLN,Navigator,2006,Jeep,1,Petrol,5.4 Turbo,6000,8,Tiptronic,4x4,Left wheel,White,10
45816483,29166,0,HYUNDAI,Elantra,2017,Sedan,1,Petrol,2,33100,4,Automatic,Front,Left wheel,Blue,6
45787280,21639,0,FORD,Fusion,2015,Sedan,0,Petrol,2.5,174400,4,Automatic,Front,Left wheel,White,12
45792851,39201,0,FORD,Mustang,2015,Coupe,1,Petrol,2.3 Turbo,80000,6,Tiptronic,Rear,Left wheel,Black,10
45756992,8467,0,VAZ,2106,1999,Sedan,0,Petrol,1.6,440000,4,Manual,Rear,Left wheel,Carnelian red,0
45792319,25716,0,BMW,X5,2008,Jeep,1,Petrol,3,160000,6,Tiptronic,4x4,Left wheel,Beige,6
45776817,10976,0,FORD,Transit,2001,Microbus,0,Diesel,2.0 Turbo,230000,4,Manual,Front,Left wheel,White,2
45789367,31361,0,SUZUKI,Samurai,1982,Jeep,0,Petrol,0.8,29500,3,Manual,4x4,Left wheel,Blue,1
